Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
691.008,146.4,-217.709,840,131950,91910
701.378,132.675,-156.343,7350,129080,88060
712.785,126.026,-99.247,13650,122710,83510
740.601,124.074,-83.753,19950,113190,78330
768.6,138.226,-81.74,23800,104230,74410
785.253,151.951,-84.241,24080,96670,73150
798.307,152.927,-107.848,21420,90510,74340
797.453,148.108,-120.78,16800,86870,75600
807.701,132.431,-146.522,12320,84910,76860
810.019,116.327,-162.138,8470,85680,78750
803.248,90.036,-158.966,4760,88410,80780
805.444,68.93,-135.847,1330,91770,82250
809.287,41.419,-110.044,-1820,94500,83020
827.953,20.679,-82.045,-4620,96320,82810
842.593,-2.745,-46.421,-7000,97650,83160
841.861,-27.938,-7.076,-9520,97790,83090
849.974,-47.092,16.653,-11760,96040,81480
861.808,-44.408,11.59,-12460,94080,78610
893.894,-35.868,59.658,-13230,93660,77770
909.876,-40.565,48.251,-14770,91700,79940
904.569,-48.312,69.906,-15680,91840,82600
903.898,-83.814,98.515,-16310,93030,85260
909.205,-128.71,133.041,-18620,93590,86660
907.192,-160.43,152.317,-20580,93520,85750
915.732,-185.379,198.616,-21630,94150,84000
930.25,-217.099,244.854,-21700,92680,82390
924.028,-242.719,279.075,-21000,88410,78960
929.152,-266.326,308.172,-18340,83370,73710
940.498,-284.443,341.234,-15540,77840,68740
939.522,-309.819,363.865,-13020,71540,64820
931.897,-330.254,386.008,-10010,64540,59640
930.799,-348.066,416.142,-5880,56700,53270
940.925,-367.098,430.416,-1890,46410,46760
933.3,-379.115,395.951,3990,34790,39200
923.296,-388.631,389.424,10990,25970,30450
925.431,-395.341,391.925,18690,17360,21000
928.054,-383.934,373.137,25620,8890,11760
934.947,-363.926,351.604,30030,2660,4480
944.524,-345.26,334.219,31850,-1750,-490
947.696,-334.829,317.017,31430,-4410,-3780
948.855,-326.045,316.468,28210,-5670,-6230
954.833,-315.736,314.028,22680,-7070,-8400
960.933,-301.462,298.778,15960,-8750,-10150
961.787,-284.931,277.489,8540,-9800,-11690
963.8,-256.078,251.198,630,-10500,-13300
977.464,-222.284,227.469,-6300,-11060,-14210
985.089,-193.98,208.803,-11410,-11550,-13930
986.492,-173.85,187.697,-14420,-12600,-13300
990.762,-157.319,165.798,-15330,-13650,-13020
993.141,-147.498,148.474,-14420,-14350,-12740
996.008,-142.435,136.579,-12670,-15050,-12670
999.668,-137.677,127.673,-10150,-16030,-12880
1002.54,-133.407,119.011,-7490,-16940,-12880
1004.06,-132.736,115.229,-5530,-17500,-12600
1006.74,-130.784,110.898,-4550,-17990,-12250
1006.01,-130.113,107.726,-3780,-17920,-11550
1002.72,-135.542,109.373,-3850,-17430,-10640
1004.85,-139.568,107.116,-4200,-16800,-10080
1001.13,-147.803,106.872,-4270,-15750,-9100
992.897,-170.373,118.828,-4340,-14280,-8260
986.309,-188.429,134.2,-4270,-13440,-8960
986.736,-200.751,145.363,-3570,-13650,-10920
991.006,-207.034,152.317,-2310,-14350,-13230
993.019,-209.474,165.554,-840,-15330,-15400
993.873,-214.232,183.61,980,-16940,-17360
991.311,-214.842,202.947,2870,-19320,-19390
987.468,-218.868,219.173,4900,-22610,-21420
986.187,-221.735,229.116,7140,-26460,-23310
984.479,-224.114,240.889,9240,-30380,-25060
979.477,-232.715,255.407,11550,-35070,-26530
968.375,-243.939,247.965,14630,-40390,-28630
956.602,-251.747,240.401,17570,-44870,-31430
950.136,-257.054,233.508,20370,-49070,-35560
945.866,-250.954,225.822,23240,-53270,-40670
942.328,-235.643,211.609,25550,-57540,-45920
337.391,1052.25,-949.831,-6510,15820,21000
350.811,1055.6,-954.223,6300,16940,25900
345.077,1029.01,-969.534,19670,18340,30590
335.5,989.786,-965.508,30800,22540,34650
325.862,935.374,-926.59,37730,28280,38500
313.052,887.55,-885.72,40810,33110,41230
307.867,861.625,-873.398,40880,36540,43050
308.538,857.111,-887.672,38920,40390,45360
306.647,843.203,-904.264,35140,45920,48930
309.27,814.716,-915.061,31570,52500,52150
322.324,787.205,-896.639,29610,59430,54250
337.391,770.491,-867.359,27440,65520,56140
356.789,764.818,-840.458,24150,70350,58030
378.383,770.674,-814.838,21560,72870,59990
388.326,787.815,-833.26,21000,72590,62230
392.291,774.822,-833.016,21140,73220,64470
388.875,786.656,-850.889,19670,74900,66010
397.598,811.849,-881.572,15330,78750,69370
402.356,822.951,-893.223,9870,85610,75040
411.201,824.11,-873.459,4480,92960,81690
422.547,803.431,-871.507,1750,98210,87920
419.68,778.116,-856.928,980,103950,93800
425.048,740.296,-829.295,2030,109900,98560
427.122,702.171,-785.558,5600,115010,101360
429.074,677.1,-739.503,11410,118230,102130
451.278,663.07,-696.681,17850,120400,102200
472.201,642.086,-646.356,21980,122640,103810
471.53,604.876,-609.451,22610,124460,106610
479.399,569.435,-582.428,19740,127120,109550
484.767,543.571,-544.364,14140,130690,112910
491.843,516.609,-517.097,8540,133070,115920
500.871,490.562,-509.045,4690,135030,118230
511.424,453.474,-500.078,210,138530,121170
512.766,406.077,-469.09,-5810,143990,124530
519.598,376.919,-419.924,-11970,149030,126840
539.118,349.53,-371.307,-15470,151690,128310
552.172,306.525,-340.258,-16100,152670,128940
555.71,272.548,-295.911,-16660,154000,128730
567.422,244.549,-249.551,-17570,154070,127540
591.7,229.421,-225.639,-16870,151760,124950
614.331,217.526,-199.714,-14700,149940,123480
626.226,183.427,-169.946,-12950,148890,123270
634.034,154.574,-130.967,-11340,147700,122150
646.966,120.841,-85.949,-9870,145670,120750
660.264,92.781,-63.806,-9660,142520,118930
681.797,66.917,-53.375,-10150,140420,117040
690.337,45.323,-18.727,-11130,140000,116060
704.977,15.311,-0.366,-12110,138880,115010
708.759,-6.466,26.535,-13160,138880,113820
720.898,-35.746,58.499,-14770,139230,112770
740.54,-50.264,89.121,-16100,138460,111230
751.459,-68.259,113.216,-17010,137270,110530
760.67,-99.735,136.335,-17290,136220,110530
765.306,-134.993,161.833,-17010,136150,110600
758.535,-184.708,213.073,-17080,136360,110110
764.147,-248.392,277.367,-17570,134890,106960
778.97,-307.318,348.249,-18550,131040,101780
781.105,-351.482,407.297,-21140,124250,93800
796.233,-375.455,449.814,-22890,114590,83160
825.208,-379.603,449.082,-23450,104440,73780
845.948,-381.494,457.561,-24080,96250,66570
852.475,-367.769,464.393,-22540,88550,61040
862.906,-363.926,484.889,-17780,81060,57680
863.455,-380.518,518.683,-9520,73500,55090
875.899,-414.129,563.579,-630,63350,51520
874.557,-430.233,557.662,10500,50890,46200
866.993,-452.864,569.618,20930,40810,40950
871.08,-464.271,577.426,29540,31290,34440
877.058,-476.471,580.964,35560,22190,28000
880.596,-474.092,580.72,39690,13090,21280
890.478,-461.465,556.686,42420,3290,14280
897.188,-431.575,518.134,43190,-5180,8190
901.58,-404.735,478.179,41790,-11130,3850
899.994,-382.043,444.446,37520,-14630,1050
902.556,-365.451,415.959,30800,-16240,-1330
905.179,-347.7,386.74,21840,-16450,-3430
910.791,-326.777,356.484,11900,-15540,-5530
927.261,-293.593,334.646,1050,-13860,-7280
947.452,-264.13,318.237,-8680,-12810,-8330
962.397,-235.033,291.824,-16450,-12600,-8960
971.303,-208.62,268.827,-21070,-12390,-9240
975.451,-187.392,250.588,-22260,-12600,-9380
983.93,-162.687,226.554,-21070,-12880,-9380
989.359,-151.89,212.28,-19040,-12110,-8260
991.25,-149.633,210.999,-17150,-10780,-6580
990.701,-151.463,209.535,-15470,-9590,-4830
992.47,-161.955,221.674,-14070,-8470,-3220
989.725,-173.728,236.436,-13370,-8260,-1960
992.104,-180.865,247.477,-12810,-9450,-1680
990.152,-185.989,237.412,-12460,-10990,-1610
989.176,-188.856,233.935,-13230,-11410,-1610
989.786,-192.516,242.658,-14560,-11410,-1540
988.627,-204.838,245.342,-15540,-11690,-1260
982.161,-219.295,257.847,-16800,-11900,-1330
982.649,-228.079,262.605,-17780,-12600,-1960
979.294,-234.911,264.74,-17920,-13650,-2450
970.571,-246.257,261.324,-17710,-14560,-3010
961.665,-254.736,262.971,-17430,-15120,-4270
956.114,-263.459,264.496,-17360,-15750,-5880
954.528,-268.095,259.25,-17710,-16170,-7630
954.955,-274.744,262.971,-18130,-16100,-9520
952.576,-288.103,276.696,-18340,-16380,-11270
948.184,-297.253,292.922,-18200,-17570,-13230
940.254,-303.414,301.157,-17500,-19950,-15750
935.191,-309.209,301.706,-16380,-23170,-18760
931.531,-307.013,281.942,-14910,-26460,-22400
928.359,-297.192,261.141,-13790,-28210,-25970
924.272,-291.214,248.331,-13160,-28630,-29330
926.102,-278.77,241.011,-12320,-28770,-32900
932.995,-266.265,232.959,-10990,-29050,-36260
937.509,-257.359,230.275,-9100,-29400,-38990
941.169,-256.444,232.41,-6720,-30170,-41440
944.951,-256.139,237.717,-4060,-31640,-43890
942.45,-257.908,249.185,-1120,-33460,-46270
935.557,-256.81,264.679,1540,-35910,-48930
932.751,-242.902,269.193,3360,-39480,-52080
936.106,-224.541,262.056,4970,-43680,-55090
935.618,-211.853,252.784,6790,-47670,-57120
924.577,-205.021,246.44,8610,-51520,-58660
427.671,1130.27,-817.278,4060,10220,26880
421.693,1102.88,-808.25,15260,12670,32270
416.386,1078.72,-807.762,25550,13860,35770
409.188,1057.74,-823.5,34230,15120,38430
407.48,1035.54,-848.388,40530,18340,41160
404.125,1003.69,-861.93,43680,24640,44940
394.365,977.159,-843.447,44380,32690,48790
391.803,958.981,-813.374,43820,39550,52220
395.524,942.328,-798.307,42210,44660,56070
394.06,909.754,-797.331,39410,49350,60130
392.779,885.049,-795.501,36750,54460,63490
402.051,871.019,-785.558,34300,59500,66080
417.667,875.228,-777.079,31360,63910,68670
433.588,875.35,-761.463,28210,67830,72450
446.093,865.285,-754.997,24640,70700,76790
450.058,845.46,-764.452,21490,72940,80710
452.925,839.909,-774.578,19040,76230,83720
477.813,850.34,-780.007,17360,80920,87640
485.133,826.733,-767.624,16450,87500,93520
478.179,785.131,-726.327,14140,94850,99120
476.593,744.505,-682.895,10850,100870,102830
481.412,721.935,-655.933,7560,105490,104720
500.139,711.443,-631.472,5810,109690,106470
509.167,696.315,-585.417,6440,113260,108920
509.533,678.503,-544.486,8750,114170,111160
528.199,648.674,-533.811,11690,113820,112420
535.458,626.958,-501.908,13510,115570,114380
543.815,611.159,-464.271,13860,117390,117110
553.148,575.962,-431.27,13650,118440,119700
551.928,529.48,-404.247,12740,119490,121520
551.44,494.405,-376.858,10640,120680,122360
564.799,467.321,-355.264,9590,121100,122010
577.914,436.211,-347.029,10220,121240,121450
587.552,407.541,-323.178,11900,122570,121660
593.408,366.793,-287.798,12670,124390,122080
598.105,324.947,-261.629,11620,125790,121520
611.891,290.055,-242.231,7980,128100,120610
629.276,254.492,-217.892,2800,131600,120330
639.89,214.415,-179.889,-3080,135590,120890
648.857,177.754,-119.316,-8750,138460,121520
650.443,150.914,-71.797,-14140,138390,121590
672.525,130.174,-41.907,-20230,136080,120400
711.748,117.181,-18.422,-25690,133280,119700
731.146,96.197,2.257,-29680,130480,121100
737.551,65.453,26.657,-32270,127400,122570
744.444,32.208,48.068,-33250,123690,122990
750.483,-4.209,59.475,-32340,119490,122080
757.681,-32.513,68.503,-29890,116130,119770
761.219,-63.562,96.075,-26390,113330,115920
780.556,-79.422,116.144,-22330,109200,110530
798.734,-82.533,135.908,-17780,104790,105770
815.082,-90.341,159.576,-12460,100520,102690
821.304,-114.375,186.782,-7350,96250,100450
829.051,-139.568,213.561,-3150,91630,97790
838.445,-166.835,251.076,-70,86520,94430
860.649,-183.427,257.237,2590,80010,90370
865.956,-200.568,270.596,6020,74830,87430
865.285,-226.676,295.362,8750,70280,84840
876.631,-244.61,296.155,9800,65240,81060
882.914,-253.638,303.475,10850,61600,77140
891.942,-262.788,316.651,12600,58800,73780
893.101,-281.515,333.365,14770,56140,71610
891.271,-307.44,361.303,16660,53410,69160
893.162,-321.775,377.346,17430,49840,65520
895.114,-336.476,395.463,17850,46200,61390
906.155,-345.443,406.382,17290,42280,56630
914.756,-346.724,415.349,16660,38570,52570
912.499,-357.399,434.564,16310,34930,49770
918.843,-370.575,461.099,15680,28840,45710
922.137,-376.187,435.296,15820,20090,40810
917.074,-379.969,415.471,16240,13860,36890
909.388,-388.936,403.576,16170,9450,33040
905.179,-396.439,390.156,15610,5880,29260
901.275,-404.552,384.544,14840,3080,25130
901.702,-405.406,375.455,14000,0,20300
901.702,-408.151,362.035,13020,-2940,15820
900.97,-410.957,350.933,11550,-5460,11830
899.994,-406.26,334.829,9380,-7420,7700
902.373,-389.79,312.32,6860,-8890,3780
906.033,-366.488,284.931,4200,-9660,210
911.34,-342.149,260.104,1680,-9520,-2590
918.111,-326.594,247.05,-560,-8820,-4830
925.553,-315.37,234.667,-2590,-8470,-7070
929.823,-303.292,216.977,-4410,-8190,-9590
934.886,-289.933,199.226,-6510,-7350,-11900
940.681,-268.827,185.257,-8540,-5670,-14000
951.356,-246.623,184.891,-9940,-3780,-15330
959.896,-225.029,186.416,-10920,-2590,-15960
973.743,-204.289,187.209,-11480,-2520,-16450
983.869,-181.414,182.512,-10850,-3080,-16310
986.065,-168.726,173.728,-9240,-3780,-15400
990.823,-159.271,164.883,-7630,-4130,-14560
995.947,-147.376,162.321,-5530,-3990,-13370
994.178,-146.888,163.785,-3500,-3640,-11550
994.056,-155.123,167.14,-1960,-2940,-9730
995.52,-159.942,171.41,-1260,-1960,-8540
995.337,-168.787,183.427,-1260,-840,-7560
989.603,-183.793,196.359,-1540,70,-6720
987.102,-193.98,210.206,-2030,420,-6580
988.383,-198.799,218.99,-2310,140,-7140
990.091,-195.627,217.099,-2380,-420,-7560
988.322,-195.871,220.637,-2450,-840,-7490
985.211,-198.921,226.615,-2310,-1540,-7420
982.222,-204.045,228.506,-1960,-2660,-7490
979.416,-203.557,228.201,-1610,-3920,-7770
977.159,-200.69,221.857,-1540,-5110,-8190
973.621,-199.958,211.975,-1540,-5810,-8400
971.608,-201.483,209.352,-1540,-6160,-8610
968.68,-202.886,200.568,-1610,-6790,-9240
967.704,-197.457,186.721,-1680,-7000,-10360
968.192,-193.248,179.279,-1960,-6370,-11550
971.913,-173.728,170.312,-2450,-5320,-12670
977.342,-157.502,172.813,-3010,-4130,-13230
984.967,-142.618,169.397,-3150,-3640,-13510
988.078,-132.248,169.885,-2730,-3290,-13160
990.945,-130.052,174.826,-2240,-3220,-12460
994.971,-129.442,175.558,-2030,-3150,-12040
996.801,-127.734,177.083,-2030,-2940,-11830
998.021,-126.148,177.205,-1960,-2660,-11550
375.272,999.424,-804.59,3850,25200,22750
370.636,973.804,-767.807,6790,30660,26670
361.059,948.855,-734.806,11970,33040,28840
354.227,931.409,-724.009,17220,33390,29890
348.676,919.636,-736.026,20160,34370,31220
344.955,907.314,-740.845,20300,37520,33460
343.491,892.613,-739.747,18830,41860,35910
355.142,874.13,-738.283,16310,46550,38220
366.671,860.344,-718.58,13580,52080,40810
381.555,847.839,-689.91,10990,57050,43750
395.463,836.432,-655.933,8820,60620,46480
409.066,830.515,-625.555,7560,62300,48650
420.168,835.09,-618.174,7910,61740,50050
435.418,843.325,-631.838,9870,60340,51450
441.64,835.151,-648.308,12950,59990,53270
438.956,845.643,-650.443,15400,61530,54740
449.204,858.575,-640.5,16800,64050,56840
459.757,876.387,-629.215,16240,66360,59920
467.565,879.254,-624.274,13300,68250,64330
475.434,871.202,-630.74,9310,70000,68810
480.924,869.677,-648.735,5180,72590,73290
482.876,863.211,-649.711,2170,76300,77840
487.024,847.778,-647.027,1050,80010,81690
499.895,840.641,-632.997,980,83930,85260
515.084,813.679,-617.015,2380,87080,89390
515.633,789.34,-591.395,4410,90300,92890
532.164,758.901,-556.869,6440,92960,95760
544.181,722.972,-534.238,8120,94780,97720
549.183,699.243,-504.653,9100,96740,99400
564.982,674.782,-485.621,9030,98560,101430
583.099,638.792,-466.406,7840,100940,103600
588.894,614.575,-427.61,5460,103810,105980
599.264,587.43,-398.94,2590,105140,108150
614.209,565.287,-377.102,-490,105630,109970
630.557,536.434,-364.048,-2730,105770,111790
637.816,493.673,-354.959,-4270,106330,113470
645.807,457.927,-339.953,-5110,107940,114310
649.345,427.732,-309.758,-6300,110320,114940
658.983,402.661,-279.38,-8470,111860,114590
673.745,383.019,-257.298,-10920,112490,113820
690.581,363.56,-238.51,-13160,112910,112980
695.034,351.848,-207.766,-14560,112840,112700
711.809,343.491,-190.137,-14700,111370,112350
724.619,329.034,-169.519,-13860,109900,113050
733.586,289.75,-149.084,-12810,108570,114030
736.88,244.488,-120.17,-10850,107310,113820
730.963,203.252,-90.951,-9240,105840,112350
741.821,175.314,-70.455,-9310,103740,109130
763.72,159.393,-68.32,-9660,101780,105770
763.415,145.119,-50.203,-10220,101640,104440
765.855,116.937,-31.11,-11830,102060,103460
775.005,96.319,-7.259,-14140,102480,101780
784.033,76.067,20.801,-16660,102410,100240
794.22,54.046,41.175,-18690,101360,98840
797.88,33.855,61.244,-20930,99890,97370
805.078,11.224,78.995,-23030,98490,95830
813.008,-12.688,93.208,-24920,97230,94220
817.949,-33.855,113.521,-27020,96250,92400
826.916,-49.898,134.749,-29470,95130,90300
847.656,-52.582,155.245,-31290,93660,88410
855.342,-64.172,178.913,-31990,91700,87850
862.845,-74.603,200.812,-31640,88480,87010
872.117,-89.548,215.757,-29260,84280,86100
876.082,-107.421,248.819,-25900,79380,84980
887.733,-127.246,260.287,-21350,72660,83300
888.526,-144.448,268.156,-16310,66640,81480
890.417,-167.018,286.334,-12250,61670,79800
896.273,-191.845,295.911,-8750,56630,77420
895.297,-216.001,303.292,-5320,52220,74060
903.837,-233.996,315.37,-2240,48020,70070
914.695,-244.183,324.581,770,43610,66220
916.952,-262.361,328.851,4620,39200,63000
915.793,-277.794,330.254,7840,35210,59500
919.514,-285.663,330.681,10640,31780,55580
917.867,-295.789,331.779,13510,29260,52150
917.013,-308.599,348.92,15750,27160,48930
920.612,-325.74,357.643,17290,23730,45150
918.477,-340.136,343.918,18620,20300,40950
913.78,-352.702,343.491,18270,19180,36750
914.573,-361.974,352.153,17080,18760,32130
919.758,-369.538,364.17,15610,17780,27090
923.296,-369.782,374.479,14280,15960,22260
924.577,-375.394,384.361,13440,13020,17430
927.078,-365.939,380.701,12880,8960,12250
931.714,-357.704,373.503,12390,5180,8050
933.788,-332.328,360.693,11760,1960,4690
932.568,-321.653,342.027,10290,-350,2450
931.897,-306.342,334.341,7350,-1330,560
935.13,-293.654,322.812,3850,-1680,-1260
937.814,-277.001,312.686,210,-1540,-2800
940.376,-256.871,299.937,-3290,-1400,-4200
946.781,-229.97,286.09,-5740,-1400,-5530
953.552,-211.853,272.487,-7140,-1260,-6090
958.981,-195.627,265.899,-7980,-1260,-6580
963.556,-184.708,256.566,-8330,-1400,-7070
965.386,-175.497,248.087,-8820,-1400,-7700
968.436,-160.979,242.231,-9240,-1470,-8610
976.488,-142.679,232.715,-9450,-1400,-8890
983.625,-125.477,229.177,-9310,-1190,-8330
991.067,-112.667,226.554,-8820,-1120,-7070
994.483,-108.397,224.724,-8260,-1260,-5250
996.496,-112.789,226.066,-7140,-1540,-3360
995.703,-130.906,238.388,-5390,-1960,-1680
988.2,-149.572,241.316,-3500,-2800,-840
982.466,-161.528,244.854,-2310,-3290,-1190
982.893,-166.652,246.867,-1750,-3360,-1960
982.466,-171.349,252.601,-1400,-3080,-2450
979.477,-175.863,260.531,-1260,-3150,-2800
975.878,-178.303,265.594,-1330,-3500,-3290
976.549,-183.976,268.034,-1820,-3920,-3710
974.719,-183.183,265.716,-2730,-4620,-4340
971.974,-174.033,253.76,-3710,-5530,-5180
972.157,-165.493,234.484,-4760,-6090,-5810
973.194,-157.746,218.014,-5600,-6090,-6440
973.377,-141.154,204.289,-6160,-6230,-7350
978.013,-118.584,171.898,-7070,-6230,-8120
982.466,-96.868,153.171,-8050,-4690,-7770
978.928,-91.988,149.206,-8120,-2660,-6720
981.551,-88.023,143.96,-7280,-980,-5530
399.001,1088.91,-762.5,-13440,-910,-1750
418.521,1144.36,-798.429,-4620,210,7210
411.689,1142.1,-830.515,6370,2660,17360
398.879,1100.93,-831.308,16450,7350,25690
386.618,1052.98,-809.47,24990,12530,31010
388.082,1017.85,-790.255,31570,16660,33670
391.864,996.252,-771.711,35910,20370,35840
387.96,977.952,-761.768,37450,23730,39060
378.139,957.029,-761.158,36330,27370,42980
375.699,935.557,-765.184,33110,32060,47040
379.664,913.658,-755.79,29540,37730,51240
379.42,894.321,-738.771,26880,42770,55090
378.383,883.28,-718.824,24570,46620,58520
385.215,861.076,-711.931,23030,48720,61320
397.354,848.205,-725.778,22050,50610,63560
409.127,838.079,-724.497,19670,54180,66570
425.963,821.426,-721.569,16380,58380,69790
433.1,822.219,-702.72,12600,62720,73080
438.59,825.391,-692.594,9240,65450,76300
441.579,846.07,-700.89,7140,67200,79100
440.115,872.178,-702.72,5040,69720,83020
439.078,895.358,-705.221,2240,72170,88130
438.041,894.626,-733.952,-2100,74760,93870
443.775,871.263,-764.574,-7210,79730,99890
445.3,834.907,-781.898,-12040,87570,105210
451.522,810.019,-768.112,-15540,97440,109410
471.713,785.192,-719.19,-17010,107100,113260
485.926,746.64,-654.286,-16870,114380,116760
497.211,709.674,-601.155,-15260,118440,119000
508.679,667.95,-556.991,-13230,120960,120680
525.942,636.23,-525.149,-10150,121870,121240
534.116,604.144,-499.468,-5320,122360,121450
550.708,557.784,-477.752,-140,123410,121030
566.873,537.288,-435.113,3850,126000,121030
583.404,504.104,-380.64,5670,128520,122570
594.567,468.785,-334.829,5040,129430,123620
608.414,450.058,-296.826,2240,129290,124110
628.91,427.488,-270.23,-490,128030,124320
637.145,419.985,-243.634,-2100,126000,124740
655.323,394.609,-235.46,-3780,123760,125790
669.414,357.826,-230.458,-6440,123200,127260
676.734,317.505,-216.001,-10780,125160,129430
677.283,275.354,-179.706,-15120,128310,131390
671.61,239.73,-131.333,-18200,129920,131390
687.287,210.084,-94.184,-20860,128590,129500
717.482,179.462,-63.989,-22680,126350,127820
719.739,140.727,1.098,-24780,124250,127120
733.769,110.41,58.56,-27440,119350,124600
768.295,102.846,85.461,-28630,112210,121660
789.767,94.001,109.251,-28560,105280,121310
792.329,72.041,129.686,-26950,98140,121730
792.695,45.567,137.128,-23450,90370,121170
800.503,19.337,132.553,-19810,83510,120050
809.226,-9.211,126.636,-16450,78400,119560
803.248,-33.977,125.66,-13300,75040,118580
809.226,-51.911,130.784,-9870,72730,116550
825.391,-72.773,141.581,-5530,70840,114380
830.454,-98.881,158.051,-420,68810,112980
831.613,-127.185,175.741,3430,66360,111510
835.761,-151.524,196.542,7210,63490,109410
842.532,-177.266,199.592,11690,60270,106750
848.876,-202.093,199.958,15610,57680,103810
848.449,-224.724,195.749,19180,56770,101220
851.072,-245.952,216.794,22750,57190,98770
859.917,-263.398,221.125,25340,57330,96740
863.211,-297.802,254.919,27720,58030,94920
872.849,-326.228,287.249,29120,57120,91910
873.52,-347.822,321.043,30450,54110,88060
877.424,-375.333,330.071,31920,49140,83230
884.866,-398.086,352.336,33530,44240,79100
878.034,-430.66,370.27,34650,39130,75530
875.167,-456.036,390.705,36890,33180,70000
872.971,-481.107,396.439,40250,26040,63420
869.372,-496.723,387.838,42700,19040,56070
868.274,-507.886,381.372,45080,13440,48790
869.738,-528.26,383.324,45920,8960,42000
866.078,-552.66,398.818,44380,4900,35070
863.028,-566.019,404.125,40880,700,26810
865.712,-565.47,395.829,35210,-3150,17920
870.043,-548.146,381.616,28140,-5950,9800
879.376,-505.141,356.301,20510,-7910,3150
892.857,-462.502,325.801,13160,-8960,-840
895.663,-437.736,305.366,6440,-9240,-3010
891.637,-422.547,286.639,350,-9940,-5180
894.687,-403.271,263.032,-5320,-10570,-8120
901.824,-384.483,239.73,-10360,-10570,-11270
911.462,-351.543,219.478,-14070,-10430,-14910
923.967,-314.516,203.74,-15680,-10920,-18060
936.655,-280.844,184.891,-14910,-12180,-20370
946.354,-247.233,164.761,-12670,-13790,-21980
954.528,-222.04,145.119,-9520,-15190,-22610
966.789,-196.603,126.88,-6370,-16030,-22330
974.109,-179.34,110.654,-3640,-15610,-20510
979.416,-171.349,105.957,-1960,-13860,-17850
983.076,-168.543,107.543,-1120,-11690,-15120
988.078,-169.336,108.458,-1330,-9170,-12250
993.934,-175.375,114.436,-2240,-6160,-9520
993.751,-188.978,130.601,-3780,-3150,-6720
991.799,-206.302,150.853,-5040,-980,-4830
994.239,-223.321,168.665,-5530,-210,-4130
996.862,-230.275,181.414,-5320,-630,-4550
997.045,-227.774,174.399,-4550,-1680,-5460
999.424,-220.759,172.02,-3780,-1890,-5880
997.106,-219.539,177.205,-3150,-1680,-5670
993.568,-222.772,183.915,-2660,-1820,-5460
992.531,-225.761,186.233,-2660,-2170,-5460
988.2,-234.728,186.599,-3080,-2030,-5320
983.381,-249.978,194.712,-4830,-840,-5320
978.379,-259.25,205.509,-7840,770,-6160
976.793,-262.483,214.476,-11760,2590,-7700
976.61,-261.019,230.458,-16450,4760,-9240
978.806,-255.285,255.651,-21280,6160,-10500
983.686,-254.126,284.016,-24850,5390,-11830
988.505,-240.828,287.981,-25970,1470,-13300
995.215,-221.247,269.864,-24780,-3360,-13440
989.847,-218.807,249.49,-21560,-7630,-12110
982.954,-231.129,238.51,-18200,-11130,-10780
971.852,-254.858,227.164,-14630,-13860,-10010
960.994,-277.245,223.992,-11760,-16100,-10640
358.192,610.061,-822.097,70,1470,2170
362.767,647.82,-874.801,-1680,1470,2520
368.562,655.506,-913.902,-3080,4270,4550
362.34,660.264,-936.594,-4270,8470,6160
358.619,659.715,-935.618,-3780,12950,6790
352.336,650.748,-921.771,-980,15750,5740
356.545,700.524,-930.86,2030,16940,3570
380.518,729.316,-951.783,5040,18480,4970
372.954,744.993,-963.8,6370,21070,8540
362.828,750.788,-970.51,6230,24360,12320
368.135,751.459,-982.954,5110,28140,15750
378.139,765.306,-984.113,4410,32690,19040
383.69,766.648,-978.013,5460,36750,22400
379.847,768.722,-967.582,8260,39900,24990
378.322,767.563,-963.8,11340,42140,27230
360.754,776.103,-965.935,13510,43680,28770
360.632,800.381,-994.788,13230,45080,30310
364.658,839.848,-1039.14,9800,47880,33950
333.67,880.779,-1062.32,7000,53410,39760
359.717,907.985,-1076.28,6440,59290,44870
376.004,898.774,-1102.7,4480,65100,52850
374.174,881.267,-1099.28,-1050,75320,62720
376.736,847.351,-1039.56,-7910,86240,72520
394.365,813.984,-1014.06,-11830,93240,79800
411.75,788.486,-966.484,-13580,99820,85610
421.266,760.975,-927.871,-12250,103530,90370
430.233,744.322,-914.268,-8120,105630,93240
445.239,731.939,-890.295,-3080,108360,95690
459.757,704.855,-878.461,2380,111090,98000
462.258,686.799,-852.109,7140,114940,99820
471.408,663.558,-823.5,11340,118720,101290
491.111,649.467,-788.669,16170,122010,102480
503.616,636.535,-738.222,20580,124950,105140
515.084,602.314,-690.276,25060,125930,108150
511.424,570.289,-656.055,28700,125790,110390
503.128,541.741,-647.332,29050,125510,112210
509.167,530.09,-655.506,27860,126350,113330
520.452,516.731,-660.874,25550,129500,115920
533.628,483.608,-643.733,22610,134960,120330
534.909,454.511,-577.426,19390,141610,125790
537.105,402.051,-525.088,16170,145670,131110
543.937,343.491,-482.998,12880,147630,134540
551.318,290.116,-446.825,9800,148750,136430
553.88,250.527,-416.02,7000,149380,137340
554.795,219.783,-380.396,3430,149520,137620
574.132,196.725,-371.063,0,148610,137060
589.687,176.29,-361.425,-2100,148960,137690
589.687,143.594,-339.77,-4200,150850,139720
594.079,103.029,-319.335,-5740,152950,141190
596.031,65.148,-278.648,-6790,155750,142590
592.31,33.977,-229.055,-8680,157990,144060
602.009,-2.074,-188.124,-11410,158760,144690
