Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
808.86,542.107,-308.355,1470,-3290,-2590
805.932,555.344,-300.425,1750,560,-3150
798.612,561.749,-282.796,770,3710,-2520
793.793,574.681,-266.082,-910,6020,-1330
789.706,576.206,-246.989,-2310,7630,560
791.658,564.067,-227.713,-3080,8260,2450
798.856,556.381,-202.093,-3290,7910,3430
802.455,545.706,-188.185,-3080,6230,4130
801.357,543.022,-190.076,-2660,4130,4340
803.431,541.192,-188.917,-2240,2450,4620
804.895,539.362,-195.383,-1960,1190,4970
809.531,541.192,-197.64,-1610,560,5250
815.387,538.996,-198.433,-910,280,5740
822.097,537.349,-196.115,-70,210,6020
827.038,535.275,-195.505,700,0,6580
830.332,535.458,-198.433,980,-350,7000
832.04,542.656,-203.252,1120,-560,7700
840.153,535.031,-203.679,1190,-770,9240
848.266,512.644,-195.688,910,-1400,10570
852.414,500.688,-195.322,350,-2660,10430
854.427,498.431,-200.873,-140,-4060,9800
853.268,494.283,-208.01,-560,-5040,9240
851.011,490.989,-214.781,-700,-5460,8190
846.985,495.747,-223.504,-560,-5320,6790
843.508,505.69,-229.299,-140,-4550,5460
841.068,515.877,-229.543,770,-3430,4480
839.238,520.818,-224.419,1820,-2450,4130
839.909,522.526,-222.589,2590,-1960,4130
835.944,517.646,-212.402,2800,-1890,4550
847.717,524.478,-216.794,2310,-2520,4760
262.727,-1000.22,-398.879,0,-2660,-420
263.337,-1000.16,-405.589,350,-1680,-2310
261.324,-993.324,-411.628,560,-420,-4130
260.775,-987.102,-411.872,280,1050,-5390
262.849,-983.015,-411.384,-70,2380,-6370
266.936,-983.442,-410.347,-560,3780,-7140
270.291,-979.782,-407.907,-1120,5180,-8190
274.805,-972.279,-401.014,-1610,6580,-9310
275.232,-963.251,-386.923,-1890,7840,-10430
277.855,-957.029,-370.209,-2030,8470,-11270
281.393,-955.443,-365.329,-2100,8470,-11830
280.844,-964.593,-363.865,-2240,8330,-12390
277.794,-963.8,-378.81,-2450,8050,-12880
278.404,-974.902,-380.274,-3920,8540,-12740
294.752,-977.159,-382.592,-4970,8890,-14210
290.848,-956.724,-365.207,-6790,9100,-16240
280.417,-933.361,-354.044,-7770,8540,-17010
273.28,-938.729,-357.46,-7630,7560,-16310
266.509,-979.904,-393.45,-6300,6790,-14910
260.409,-1039.56,-435.174,-4270,7840,-14070
266.875,-1126.18,-473.909,-1540,10220,-14000
281.637,-1220.31,-511.424,1190,13230,-15680
293.044,-1318.03,-564.982,3150,16940,-19390
324.459,-1408.49,-566.812,3780,22400,-25270
370.453,-1452.23,-557.235,2100,26040,-33950
403.027,-1454.85,-555.466,-2870,28070,-45640
410.103,-1417.95,-546.438,-10710,29890,-57890
410.957,-1355.85,-540.277,-19740,31430,-67970
401.929,-1312.11,-523.929,-28490,33530,-74340
411.262,-1313.76,-526.735,-34370,35630,-77560
439.261,-1348.1,-552.721,-37590,38850,-82880
454.389,-1407.45,-579.378,-40670,45010,-90440
503.067,-1437.65,-573.644,-42910,53270,-102690
517.646,-1446.43,-535.885,-45920,60620,-118370
511.912,-1441.19,-485.133,-50050,64330,-132580
507.764,-1410.44,-424.011,-57120,62650,-142240
527.406,-1390.49,-415.532,-65100,56210,-147770
524.539,-1355.85,-436.516,-71820,49140,-153650
510.326,-1328.28,-460.855,-77070,44380,-158340
493.612,-1297.29,-501.115,-79660,42000,-163100
466.833,-1280.15,-531.92,-78680,42910,-167930
463.356,-1287.71,-575.413,-76650,45920,-172830
470.859,-1311.93,-575.718,-75950,51240,-180880
472.933,-1300.15,-534.604,-76440,55510,-192920
457.256,-1226.34,-508.557,-77350,57610,-206990
406.931,-1086.96,-484.889,-78120,59920,-219800
355.691,-965.813,-479.643,-77560,62510,-226870
328.973,-847.839,-494.283,-77140,67340,-230720
294.752,-761.341,-471.652,-76300,75530,-232470
284.992,-716.201,-440.359,-73220,83160,-231980
305.366,-676.978,-424.804,-71120,89530,-232960
301.34,-619.211,-366.976,-70070,96040,-236810
288.713,-560.407,-324.886,-67130,100030,-240590
286.517,-479.826,-295.118,-64120,102480,-244370
283.772,-384.483,-271.45,-60760,104650,-248290
258.274,-323.239,-245.769,-55370,107590,-252770
259.311,-228.689,-166.347,-50120,110530,-255150
270.962,-136.823,-121.817,-43890,110040,-255570
288.591,-95.16,-124.745,-36540,106330,-252420
302.926,-52.582,-105.896,-31570,104160,-250950
323.3,-27.389,-82.106,-26670,101430,-250460
322.629,27.389,-71.919,-21840,97790,-251790
330.925,55.266,-39.223,-19110,93520,-251440
339.16,128.527,-28.67,-16730,88690,-253330
344.589,176.168,8.113,-13020,83930,-253960
335.317,191.967,-24.278,-9030,77770,-254380
344.162,242.658,-6.222,-9870,75250,-254660
348.127,285.724,7.015,-10290,72940,-257600
329.461,369.965,7.869,-10080,70700,-262780
294.996,462.502,22.997,-10430,69930,-264950
280.539,550.403,57.279,-11340,70000,-263410
261.141,643.489,82.167,-11900,70280,-259210
257.908,735.904,145.851,-11620,70350,-254870
257.542,828.929,181.17,-9310,67620,-250880
232.105,913.719,216.672,-6160,63910,-245210
205.265,1005.65,271.023,-2870,59430,-237020
175.741,1099.59,320.25,-4620,51030,-226240
176.778,1205.97,346.236,-10850,39410,-208950
188.246,1295.52,368.135,-15680,26180,-186970
194.895,1368.35,350.262,-18970,11410,-164780
189.527,1426.67,324.764,-21490,-1610,-137130
227.591,1469.37,273.524,-21490,-12670,-106820
267.363,1483.83,243.878,-18060,-20650,-75600
292.068,1428.01,170.251,-8750,-26740,-45290
314.943,1318.94,107.116,1470,-28770,-17780
361.547,1207.98,57.157,11130,-27160,4200
412.116,1103.98,24.217,19320,-24360,21000
457.195,1015.71,3.965,24920,-21840,34230
525.21,952.881,-13.42,28560,-20020,45570
587.003,878.766,-25.437,31780,-19460,56140
649.65,798.246,-29.951,33880,-20440,64890
697.84,702.598,-35.136,33810,-23380,71330
752.984,630.252,-44.286,31010,-27930,74620
785.497,546.133,-51.972,25620,-34160,75040
814.106,484.157,-69.418,18270,-40950,71190
830.637,444.446,-95.831,10290,-46970,64260
841.129,446.398,-128.893,3360,-51450,54740
839.848,465.308,-168.482,-1120,-53340,45220
831.918,490.867,-211.975,-2940,-52080,36260
835.517,515.267,-238.815,-1890,-47810,28910
819.474,518.195,-259.799,630,-41860,21910
811.605,532.347,-271.389,2940,-34650,14490
800.442,541.253,-268.461,4830,-27090,7630
787.449,560.041,-261.751,6160,-20160,770
774.761,585.051,-256.688,7560,-13790,-5390
767.99,617.503,-243.024,9240,-8190,-10220
750.056,642.147,-227.896,10570,-3990,-13650
735.599,667.95,-214.171,10220,-1190,-15680
723.46,688.934,-200.324,8540,210,-15890
714.249,703.94,-187.514,6020,560,-15050
703.025,713.456,-175.375,3570,70,-13790
693.509,729.438,-171.471,1330,-840,-11970
687.897,735.843,-172.325,-350,-1680,-9170
682.529,739.564,-172.203,-1750,-2170,-6370
678.32,740.174,-174.399,-2730,-2170,-3360
680.333,730.963,-173.423,-3430,-1820,-210
683.017,715.408,-170.007,-3920,-1120,2170
690.947,697.962,-160.552,-3640,-490,3570
697.596,678.686,-148.657,-3010,-210,4200
297.741,-937.021,-537.105,3780,1120,2940
340.563,-1066.77,-596.458,4270,560,2940
353.861,-1110.93,-607.743,3570,2450,210
359.229,-1149.91,-625.128,2240,3640,-3220
376.187,-1174.43,-640.256,-210,4760,-7070
380.091,-1204.75,-661.667,-2730,5880,-11480
373.991,-1226.77,-683.505,-6160,7840,-16100
378.322,-1231.53,-690.154,-9310,10360,-21280
373.93,-1245.19,-711.931,-11900,12320,-26110
370.27,-1273.38,-718.946,-15190,14420,-30520
379.481,-1304.91,-719.129,-18200,15680,-34580
395.463,-1347.49,-773.053,-21630,16590,-40180
391.62,-1378.42,-789.401,-24990,20510,-47250
397.049,-1381.53,-785.924,-30030,24360,-56070
399.306,-1360.12,-806.725,-35350,27790,-64610
385.886,-1348.59,-816.424,-40880,32620,-72170
370.697,-1347.12,-795.257,-46060,38710,-77770
377.346,-1376.34,-787.754,-47950,43680,-83090
387.655,-1406.72,-782.386,-45010,48580,-90510
378.688,-1439.97,-802.577,-41860,52920,-99960
386.008,-1437.28,-813.923,-43050,58310,-110880
378.505,-1398.43,-795.501,-46970,64610,-123130
338.184,-1387.99,-801.052,-51870,70770,-134120
354.288,-1336.51,-780.983,-58380,79100,-144130
366.915,-1283.99,-711.504,-65170,88060,-155750
349.53,-1181.63,-606.218,-71890,94080,-168210
313.784,-1081.41,-532.652,-78260,95690,-175980
286.029,-1001.56,-505.202,-82460,95690,-179550
262.727,-987.041,-491.965,-83020,96180,-179900
282.247,-985.15,-522.16,-81830,98210,-182000
291.946,-935.984,-457.134,-80010,104160,-189840
281.149,-860.588,-405.284,-76300,107030,-198520
275.537,-717.848,-383.019,-72940,110250,-207970
210.206,-528.87,-286.822,-67270,115430,-214130
173.85,-395.585,-246.623,-56350,116690,-210000
204.472,-322.019,-243.146,-44450,117600,-201250
236.192,-253.211,-188.795,-34300,119070,-192080
277.489,-291.519,-140.849,-27510,115850,-180460
355.02,-337.696,-120.414,-27510,109410,-173740
403.637,-398.452,-73.81,-32830,99820,-171920
435.723,-365.451,-140.666,-39690,88200,-175280
409.371,-209.962,-119.377,-42280,85540,-183610
380.335,-64.599,-64.172,-32690,85820,-187530
395.219,7.991,-27.572,-15260,85960,-187530
432.917,-4.209,-10.309,1680,83580,-186340
480.924,-26.718,-49.776,13580,77910,-186760
501.603,-34.526,-62.83,18410,72100,-186690
526.613,-35.502,-120.414,15540,64330,-184450
555.954,40.077,-121.451,7770,59710,-183400
557.54,61.793,-72.773,280,54460,-179410
596.336,95.526,-87.108,-7490,46410,-175840
602.863,165.249,-69.418,-17360,40390,-175070
587.552,269.62,-34.526,-25200,34300,-173390
572.485,331.962,-52.765,-27930,28910,-169540
592.249,396.317,-112.118,-25270,27580,-167090
614.209,409.005,-95.16,-21000,30870,-166530
620.065,408.395,-83.631,-17920,33530,-168070
638.243,432.978,-44.408,-17570,34580,-170730
637.572,488.488,-36.356,-19950,33670,-173040
636.901,554.185,-8.845,-22820,32830,-174020
639.28,594.872,4.148,-26180,30800,-172760
641.476,632.692,14.03,-31290,28350,-170450
629.764,699.731,46.97,-38220,25200,-167160
616.466,771.162,61.183,-44520,20440,-160510
612.196,818.315,66.429,-49630,15330,-150360
609.756,847.168,63.135,-53900,10010,-137900
607.56,862.54,38.064,-56980,5390,-124600
606.828,876.448,26.718,-58310,2660,-111440
613.111,891.881,5.795,-57050,1050,-98980
619.272,907.802,6.405,-53200,770,-86380
621.59,898.042,-15.494,-46480,420,-74340
630.191,911.157,-14.64,-38220,1260,-63630
639.341,891.515,-29.28,-28560,1750,-52150
654.774,867.237,-41.785,-19390,2590,-41370
680.028,837.835,-38.979,-11480,3220,-30730
714.066,773.785,-48.922,-5810,2520,-20580
732.61,725.717,-54.656,-2800,1190,-13580
757.315,686.006,-41.114,-1470,-980,-7490
785.314,650.26,-53.131,-1470,-5040,-3570
796.172,631.96,-71.553,-1750,-8610,-1610
805.261,626.043,-89.792,-1750,-11340,-350
814.167,617.991,-115.168,-1540,-13160,1260
822.707,617.869,-132.126,-980,-13650,2940
834.602,601.094,-147.315,-350,-13580,5460
842.288,571.936,-166.408,-210,-13020,7560
844.24,551.379,-181.719,-1120,-11760,8330
847.839,531.737,-185.745,-2730,-10010,8330
848.937,521.55,-185.562,-4620,-8120,7140
848.388,518.744,-179.035,-5950,-6370,4970
848.754,527.467,-169.519,-6020,-4830,2730
848.937,529.846,-166.652,-4970,-3640,980
842.898,536.678,-169.702,-3710,-2660,-910
832.711,546.255,-170.556,-3010,-1330,-2450
829.6,549.671,-162.382,-3010,0,-3360
824.354,561.322,-151.463,-3430,910,-4410
815.936,577.243,-147.071,-3850,1330,-5180
807.701,592.371,-143.045,-3990,1680,-5320
801.54,604.022,-134.688,-3850,1960,-4900
792.878,611.891,-128.893,-3640,1890,-3850
789.95,609.573,-120.536,-3570,1470,-2380
790.865,607.011,-117.364,-3570,770,-1190
791.719,606.462,-114.863,-3640,70,-140
794.342,602.741,-114.802,-3780,-840,700
794.342,607.621,-114.436,-3780,-1400,1120
799.954,604.571,-113.826,-3220,-1960,2240
806.847,593.469,-115.29,-2590,-2520,3150
807.213,591.212,-117.486,-2170,-3150,3220
805.566,593.896,-122,-1820,-3850,3640
808.189,591.761,-132.675,-1750,-4270,4480
810.995,584.99,-141.093,-1960,-4340,5600
814.289,577.182,-149.877,-2520,-4130,6510
821.548,568.276,-151.585,-3220,-3640,7350
831.918,554.002,-145.302,-3780,-3290,8260
844.85,538.508,-139.812,-4550,-3780,8470
856.257,523.807,-135.725,-5390,-4830,7910
858.636,520.574,-137.189,-6580,-6090,6370
852.292,531.493,-144.387,-7560,-7000,4270
843.02,550.22,-151.219,-7560,-7000,2730
839.421,551.562,-154.208,-6510,-6020,2240
295.118,-1417.09,-888.465,17990,-9170,9590
358.619,-1461.38,-1004.12,13930,-420,-4270
362.706,-1434.23,-991.128,8330,15470,-19950
355.63,-1357.86,-932.263,-2940,30170,-36610
366.488,-1251.11,-839.909,-14560,40600,-46970
376.736,-1214.94,-787.998,-21140,45010,-52080
365.024,-1208.23,-782.447,-26810,49000,-54740
396.439,-1226.59,-731.817,-30450,53690,-57120
417.24,-1244.89,-722.728,-30870,55930,-62720
424.804,-1259.71,-707.539,-31080,58100,-69930
415.288,-1235.68,-708.271,-32970,60690,-78820
407.175,-1216.46,-649.711,-36260,63350,-85820
404.308,-1210.85,-641.171,-39270,62580,-91910
402.844,-1189.81,-626.348,-43050,62580,-98280
389.424,-1168.88,-595.604,-46410,62510,-104230
382.47,-1162.84,-561.871,-49350,61110,-108920
379.42,-1173.27,-544.059,-51940,57330,-112420
382.897,-1176.26,-578.524,-55090,52710,-116270
371.307,-1179.01,-598.227,-58100,50610,-121100
372.222,-1175.65,-639.768,-59990,50470,-126560
370.148,-1141.31,-660.996,-62650,54040,-133280
353.8,-1121.67,-654.042,-66570,59010,-139090
379.725,-1075.8,-653.92,-71820,64050,-144480
355.63,-1046.33,-601.155,-77140,69580,-149450
344.589,-1034.32,-572.424,-80640,71750,-152040
378.261,-1004.49,-601.46,-83790,73500,-156030
369.66,-942.755,-575.535,-85890,78890,-163100
350.689,-887.672,-523.502,-84700,83580,-168000
354.959,-836.981,-504.958,-82460,85890,-171010
361.608,-799.039,-508.557,-81130,88130,-173810
364.963,-755.241,-503.006,-80430,92120,-177380
363.56,-704.794,-483.181,-79100,97510,-181650
359.839,-630.801,-440.42,-76790,103810,-186900
349.957,-564.982,-373.686,-72590,108780,-190260
365.024,-525.942,-338.855,-67970,110250,-191660
375.028,-474.092,-310.673,-64330,110950,-194390
362.096,-441.701,-289.811,-59150,110950,-195930
382.714,-406.016,-297.924,-53620,111020,-197330
391.864,-368.44,-274.683,-48090,112770,-199360
390.461,-370.453,-229.848,-40950,112910,-199430
426.573,-406.748,-253.638,-34510,109270,-198730
459.269,-396.927,-291.702,-31920,107660,-203350
452.742,-381.799,-292.922,-30520,108500,-210700
437.919,-265.594,-296.216,-30800,111230,-221480
386.374,-121.085,-208.864,-29260,117180,-228830
379.481,-49.715,-134.688,-22680,118090,-227220
416.264,-10.553,-128.71,-16870,115500,-224560
435.967,25.437,-126.941,-12600,114100,-224280
443.165,46.543,-127.185,-9590,113120,-225610
432.734,115.168,-125.172,-9380,114520,-231350
390.583,197.64,-76.067,-9520,119350,-237860
356.179,299.632,-6.832,-10010,124180,-243110
341.539,481.229,106.201,-10990,128940,-249130
303.048,653.005,247.599,-7420,129990,-251580
289.933,767.685,332.877,-2380,125650,-252630
286.822,858.148,423.706,3150,120470,-256900
252.479,945.317,519.659,3430,110250,-264040
213.012,1030.72,597.495,-1330,94010,-272300
158.173,1170.04,619.638,-10570,73430,-276780
112.972,1325.04,601.765,-21770,52010,-268730
98.759,1489.74,568.459,-31710,32340,-245070
112.545,1601.74,563.457,-37240,12950,-208390
183.366,1655.17,471.469,-34860,-7280,-165410
216.733,1629.25,332.206,-25900,-22960,-120470
244.244,1558.37,240.767,-15470,-30730,-75250
311.405,1415.44,149.45,-5390,-35000,-34230
361.791,1245.32,72.895,4410,-35560,-2030
400.221,1085.37,26.779,11410,-33740,20510
449.082,982.893,-5.734,14980,-31640,36400
509.655,889.319,-39.101,17010,-30030,49000
573.156,808.128,-69.662,18060,-28700,58590
630.862,732.122,-93.94,17780,-27580,65940
697.596,658.312,-118.401,16800,-26530,70700
756.705,577.609,-135.725,14910,-25200,72800
812.764,503.677,-133.956,11830,-24150,71540
865.041,441.945,-135.786,8120,-24150,66780
897.188,398.94,-139.141,4550,-24640,58450
917.806,388.875,-149.267,1960,-24640,47670
927.688,396.988,-165.371,910,-23730,36190
927.749,414.129,-185.074,1540,-21070,25270
922.625,435.479,-194.956,3220,-16730,15400
910.242,456.402,-198.555,5600,-11130,6510
894.931,484.279,-189.161,7840,-5110,-1330
888.099,521.428,-168.97,9030,280,-6860
869.738,530.822,-148.352,9170,4270,-10500
849.181,549.305,-131.15,8120,7210,-14210
830.027,573.583,-109.373,7070,9520,-17220
807.396,599.508,-88.572,6440,10920,-19600
781.898,624.396,-69.967,6090,11550,-20930
760.487,650.87,-52.582,5950,11340,-21210
742.187,680.333,-44.286,5880,10360,-20580
727.242,703.574,-34.099,5810,9030,-18480
718.58,721.02,-27.755,5250,7140,-15470
715.591,734.074,-20.374,4760,4830,-11830
714.371,730.475,-13.054,4200,1610,-7630
715.408,723.521,-20.862,3010,-2170,-3780
714.066,721.142,-35.014,1400,-5670,-560
714.859,715.469,-49.776,-140,-8330,2660
721.447,703.574,-66.917,-1190,-10080,5950
734.257,681.675,-74.115,-1260,-10990,8540
746.213,661.972,-83.021,-700,-11480,9730
756.278,664.656,-97.6,70,-11410,10360
768.722,656.482,-107.665,700,-10850,11830
779.885,640.195,-118.157,770,-10010,13370
786.839,626.653,-127.246,280,-8680,13930
792.634,619.455,-132.98,-560,-7000,14000
800.259,596.275,-122.793,-1050,-5390,13860
810.751,580.354,-115.961,-1400,-4480,12530
816.912,574.315,-114.741,-1400,-3920,10360
817.949,573.766,-116.327,-1120,-3150,7910
817.217,585.478,-112.728,-490,-1960,5320
810.629,598.715,-106.872,420,-770,3290
801.601,609.756,-98.149,1260,210,1820
793.671,620.858,-91.073,1750,910,980
792.268,626.592,-79.178,2240,1330,840
787.754,628.056,-75.518,2520,1120,840
780.19,638.853,-73.017,2940,770,630
778.36,644.465,-71.797,3780,420,1050
776.347,641.171,-71.431,4690,140,1890
337.269,-1199.44,-655.811,6370,-5950,140
350.018,-1238.97,-697.23,4760,-2100,-6020
357.643,-1261.24,-718.58,3570,3220,-13020
364.902,-1283.01,-726.632,2940,8890,-19810
391.986,-1293.75,-719.312,1330,14350,-26600
399.001,-1302.78,-703.33,-1330,18900,-34230
407.358,-1285.7,-694.241,-3920,22470,-42280
411.994,-1301.86,-693.509,-5460,25620,-48510
414.129,-1318.45,-686.799,-7070,28910,-55230
429.196,-1348.89,-676.124,-8680,31290,-61600
434.869,-1384.64,-692.106,-10150,32340,-69020
443.104,-1413.55,-704.184,-12320,33810,-77630
447.557,-1447.22,-707.051,-15330,34720,-86520
452.01,-1445.52,-700.951,-20580,33880,-95900
420.412,-1454.48,-771.528,-29190,32830,-104300
407.541,-1481.57,-746.213,-39900,34930,-110180
413.214,-1515.3,-787.205,-48720,34860,-116480
424.072,-1527.74,-823.805,-56840,37660,-125860
421.815,-1485.59,-838.506,-64680,43820,-138670
397.171,-1386.04,-826.306,-71820,53060,-151760
368.318,-1270.69,-756.949,-77560,63490,-161910
346.297,-1217.26,-690.032,-79450,71190,-167790
352.031,-1192.31,-667.401,-78330,77210,-172970
365.268,-1188.16,-605.852,-75950,83790,-180880
356.85,-1170.29,-536.678,-71680,87780,-190960
348.371,-1143.81,-500.993,-67830,88270,-200760
342.088,-1060.97,-507.276,-65800,88970,-211960
303.78,-933.91,-505.385,-63490,93730,-222740
252.723,-819.047,-477.508,-59150,101710,-229600
237.778,-745.786,-422.974,-52780,110740,-232750
252.967,-707.661,-367.403,-44380,118230,-235480
272.609,-674.965,-316.285,-35910,123550,-241220
276.513,-625.982,-249.49,-28280,126770,-248920
280.234,-586.332,-192.577,-21350,125650,-254590
306.403,-543.327,-185.257,-16800,121170,-260120
305.305,-452.681,-165.188,-15400,118020,-268030
284.87,-368.745,-100.101,-12320,115290,-273420
305.61,-318.176,-48.8,-7070,108570,-273840
337.086,-250.466,-57.157,-3780,99890,-273980
338.855,-214.72,-63.989,-1680,92470,-273420
346.663,-148.779,-74.664,-630,86030,-274050
353.19,-116.693,-54.778,910,80570,-272440
379.908,-108.458,-40.931,2730,73220,-269920
398.879,-39.406,-30.927,490,65730,-271040
399.062,-8.418,-21.411,210,57890,-270340
401.929,35.624,-39.711,-1120,49350,-270620
387.594,84.363,-52.765,-4970,43750,-272650
373.686,148.23,-35.807,-6860,39690,-274820
352.824,234.85,-64.782,-6720,36470,-277130
332.023,324.154,-67.649,-5670,36400,-277480
335.439,406.321,-69.54,-3290,37310,-274890
350.872,435.967,-60.146,-1890,37380,-270410
346.48,484.157,-54.961,-3710,36610,-268170
320.311,551.867,-57.889,-4830,36400,-267680
265.472,619.15,-90.463,-5670,37730,-267610
244.732,739.442,-76.128,-7140,42840,-264670
221.857,780.617,-65.331,-6580,47670,-257600
202.215,855.769,-30.683,-8120,52640,-252350
174.338,919.026,-1.098,-9100,56140,-246750
153.598,977.037,51.484,-11200,57400,-239400
146.705,1043.53,125.782,-14700,54670,-231840
109.068,1149.3,131.821,-17920,47880,-222390
70.516,1232.63,169.031,-22190,41090,-203210
94.611,1294.6,206.363,-27790,31570,-180810
98.332,1363.59,193.614,-32550,19390,-157500
101.077,1416.72,205.997,-37380,7350,-130340
117.12,1414.1,205.753,-42000,-5320,-101570
126.209,1417.76,204.594,-45570,-17850,-74480
133.346,1390.98,174.948,-45010,-29260,-48300
139.751,1333.52,153.293,-41090,-37520,-25270
147.559,1282.16,120.109,-34300,-42980,-7280
180.743,1248.06,64.965,-24500,-45080,7700
231.495,1173.21,18.666,-12460,-43190,21280
283.467,1078.48,-10.187,-560,-38920,30660
334.524,1019.01,-28.426,8960,-34580,36470
388.997,969.534,-43.066,15750,-31430,41720
440.542,925.431,-58.194,20090,-29750,46340
489.525,894.992,-76.555,22750,-29400,50260
541.192,864.553,-93.391,24010,-29890,54460
594.079,817.644,-117.425,23800,-31360,58030
630.801,759.267,-135.054,22680,-32760,59150
659.105,695.461,-138.165,19530,-34650,58450
685.64,645.38,-146.583,13650,-37520,54810
695.461,628.605,-166.713,6020,-40740,48440
703.513,627.324,-185.928,-1680,-43260,41930
705.099,622.871,-212.036,-8400,-44240,34930
691.74,643.977,-241.865,-12740,-42560,26180
671,672.952,-259.25,-14280,-37940,17710
647.759,699.06,-266.936,-13020,-31360,10430
620.614,722.789,-264.862,-9590,-23450,3780
601.826,746.335,-256.261,-4970,-15400,-1540
593.347,747.799,-240.34,-910,-8190,-4830
584.258,758.291,-230.336,1120,-2450,-7980
578.28,782.142,-209.84,1330,1960,-9940
571.448,785.131,-179.279,0,4480,-10010
565.897,797.331,-160.735,-2450,5040,-10010
553.026,815.448,-151.402,-4480,4900,-9730
539.362,827.343,-147.254,-5390,4830,-8680
530.761,846.863,-143.167,-5460,5320,-7280
528.809,860.71,-137.128,-4760,6160,-4900
530.517,859.734,-131.821,-3710,6790,-1820
539.484,849.242,-125.538,-3010,7280,1050
547.963,833.992,-116.937,-2590,7490,3150
560.834,822.707,-106.933,-2800,7140,4550
571.814,814.472,-103.944,-3150,6230,5460
584.685,811.422,-105.225,-2940,5390,5810
592.798,815.082,-105.469,-2240,5180,5810
603.656,814.899,-107.665,-1330,5040,6090
612.745,809.958,-108.946,-840,4970,6370
617.808,805.993,-108.214,-910,5040,6160
623.115,799.832,-103.212,-980,5040,5880
623.054,794.769,-98.088,-910,4620,5320
623.969,788.608,-93.452,-630,3990,4760
623.115,779.58,-87.291,-630,2940,4060
616.405,784.704,-88.938,-840,1610,2660
613.721,800.137,-94.184,-980,490,1960
613.05,801.662,-99.857,-700,-350,2100
609.512,795.257,-100.955,-420,-700,2170
602.192,789.157,-98.637,-140,-1260,1540
280.783,-1190.84,-504.775,1120,1960,-2450
318.725,-1265.14,-539.24,1400,3710,-5810
340.136,-1302.59,-561.322,-910,6230,-12180
344.406,-1319.98,-564.982,-4480,8540,-19180
361.364,-1322.85,-572.302,-8750,10290,-26040
371.185,-1314.85,-563.701,-14000,11970,-33040
369.904,-1310.52,-565.47,-19250,12600,-38990
373.564,-1305.83,-581.391,-24150,13510,-44380
375.272,-1303.14,-587.186,-27720,15750,-49700
379.542,-1306.86,-594.14,-29750,18340,-55230
378.749,-1312.66,-608.475,-30940,21350,-61530
371.368,-1321.99,-611.708,-31500,24990,-67690
377.59,-1333.7,-614.758,-32900,28070,-73290
375.638,-1349.26,-614.27,-35350,30310,-78680
383.934,-1361.83,-625.067,-38990,31780,-84070
390.4,-1349.14,-633.18,-44100,33670,-90510
380.03,-1327.24,-624.03,-48930,36330,-97160
374.601,-1305.4,-625.982,-52780,38920,-103110
371.734,-1283.32,-625.433,-55720,42490,-109410
368.135,-1276.55,-606.523,-57190,46340,-115640
372.71,-1275.88,-596.885,-57540,49280,-122150
385.093,-1285.39,-565.653,-58100,52010,-129780
396.805,-1271.06,-521.977,-59010,52850,-138880
388.326,-1227.69,-501.359,-60340,51450,-147420
364.17,-1190.9,-497.76,-61950,49350,-153440
354.288,-1169,-530.395,-63980,47530,-156870
354.898,-1136.98,-573.034,-67410,48720,-160650
335.744,-1111.6,-578.707,-71400,53690,-164640
339.648,-1083.97,-562.786,-74690,59430,-168000
348.432,-1052.01,-534.055,-78820,64260,-171640
349.103,-1026.02,-505.263,-83370,67200,-175980
357.033,-977.525,-477.325,-86520,69300,-182000
339.709,-902.678,-462.563,-87220,71540,-188650
320.616,-822.219,-440.725,-85540,75320,-194670
319.335,-789.828,-382.958,-80850,79310,-198730
334.219,-738.588,-357.46,-75040,80640,-203070
328.546,-681.431,-370.758,-70210,81550,-207130
317.444,-623.359,-386.374,-65240,84560,-210280
310.246,-578.89,-366.488,-60970,89810,-213220
322.69,-531.493,-328.058,-56280,94570,-216580
329.461,-483.425,-303.292,-51380,97930,-221480
324.703,-390.156,-276.147,-46760,101640,-228270
301.34,-299.998,-236.619,-41370,105280,-232750
308.172,-213.744,-217.16,-36050,107660,-234640
309.88,-125.904,-163.724,-30450,110250,-234570
320.555,-103.09,-124.196,-23100,109620,-228970
388.448,-96.197,-133.346,-16800,106750,-225120
402.112,-50.386,-112.484,-13090,105840,-227150
386.313,-4.026,-97.966,-8820,104090,-229390
392.474,41.297,-113.155,-5250,101920,-231280
379.786,115.656,-88.877,-6090,101990,-233590
384.666,220.088,-69.845,-5600,101430,-237090
360.144,306.281,-68.564,-2940,99680,-237020
354.593,368.013,-56.242,-2310,99050,-231910
383.019,428.769,-56.181,-2170,98560,-226870
401.563,488.305,-38.003,-350,99680,-222740
408.334,522.709,8.784,350,98560,-217770
428.159,538.203,7.198,-280,95340,-214340
418.826,600.484,28.06,-4410,93590,-214060
407.053,697.23,64.233,-8610,91630,-211540
423.889,731.878,106.506,-11690,88060,-202580
447.862,744.444,162.809,-15960,83090,-194670
458.842,784.582,196.786,-19320,76370,-190120
454.328,829.661,225.395,-20090,69230,-185430
459.33,906.277,218.38,-19740,62650,-180390
449.509,985.211,257.542,-17920,57540,-172270
439.017,1065.91,283.772,-17150,50050,-161350
453.84,1145.15,282.979,-16170,41160,-146160
464.027,1190.17,287.798,-12180,32900,-126840
456.951,1191.82,306.464,-6720,24500,-106960
