Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
1113.37,-254.553,-991.738,-1190,10220,-3360
1143.26,-190.564,-1022.67,-2940,20370,-9660
1152.47,-81.984,-980.514,-4410,33950,-15400
1153.02,30.988,-859.49,-4690,47670,-18550
1144.67,134.749,-739.076,-4480,56350,-18340
1136.25,202.703,-661.24,-3360,60900,-15470
1136.37,256.322,-581.208,-70,63700,-12530
1133.93,277.977,-501.176,4270,63140,-9660
1122.58,293.105,-456.829,8190,58730,-6860
1108.07,300.486,-436.272,12250,52500,-3570
1060.3,310.185,-453.657,15680,46550,630
1027.18,306.037,-471.652,19670,44940,6720
1020.9,288.408,-452.437,24990,47110,13300
1012.78,251.076,-413.763,31220,50190,19320
997.045,207.217,-362.218,38640,52570,23870
979.721,178.791,-317.017,46550,53480,26950
970.266,128.466,-259.25,53970,52990,29820
960.506,89.182,-199.043,60620,49980,31570
929.396,74.115,-154.879,68740,44590,33110
883.219,36.356,-109.007,77700,37520,36120
845.582,-38.552,-57.523,87220,27160,38150
790.438,-82.228,-23.18,97930,16030,40320
703.147,-126.087,-28.609,106190,3360,44940
604.937,-188.185,-75.884,113610,-8330,50960
501.481,-265.777,-120.231,115010,-16520,59640
398.208,-347.151,-159.21,109410,-21980,71960
317.078,-473.665,-186.538,99750,-27090,84770
232.044,-595.421,-198.494,85330,-32340,94850
157.197,-721.02,-24.156,56140,-43750,108500
75.396,-940.559,85.339,13930,-76790,122850
-55.754,-1030.35,-7.93,-28420,-122360,133070
-177.327,-1134.54,-266.57,-49630,-156380,139090
-256.017,-1176.45,-583.709,-37310,-164570,132650
-263.581,-1232.69,-772.321,7420,-144340,115500
-257.115,-1321.5,-884.622,67620,-106470,92400
-185.318,-1344.81,-777.262,125790,-63770,68810
-65.392,-1327.91,-668.682,164570,-35980,49280
33.123,-1317.23,-622.81,179480,-24010,36260
100.894,-1268.37,-625.555,173040,-20650,28280
155.001,-1230.55,-624.335,153510,-19250,23380
189.527,-1179.68,-584.685,128100,-18900,20440
217.038,-1142.96,-544.242,100380,-21210,20020
241.743,-1093.97,-535.031,74690,-25060,20020
269.681,-1042.37,-542.29,53340,-27790,19670
293.471,-1000.77,-545.767,36610,-27930,18410
307.196,-961.604,-535.458,24500,-25830,15890
314.333,-931.531,-518.866,16030,-22820,13790
326.472,-901.153,-513.376,10500,-19110,12390
345.748,-884.744,-509.716,7350,-13930,11060
351.726,-871.69,-480.802,5530,-7700,9170
367.22,-846.68,-438.468,4060,-2660,7490
383.812,-811.3,-399.672,2450,-350,6790
389.485,-782.264,-378.261,910,-140,7840
403.881,-775.92,-382.836,-210,-560,10010
424.499,-780.312,-383.629,-1400,-70,12110
441.396,-790.743,-369.965,-2520,1050,13440
454.389,-800.32,-352.58,-2450,1610,13790
469.456,-803.065,-334.036,-2030,1260,14000
486.902,-805.81,-327.57,-1400,-350,14210
495.747,-814.289,-332.755,-350,-2310,13930
501.725,-818.376,-331.962,1120,-3780,13300
504.775,-831.43,-341.844,2940,-5110,12180
504.775,-840.885,-343.674,5180,-5810,10360
503.86,-855.403,-339.953,6860,-6580,9030
506.788,-863.882,-334.951,7630,-8120,7490
502.518,-856.684,-345.199,7560,-10990,5740
486.902,-853.085,-367.83,6370,-14000,5040
480.558,-846.619,-392.23,4200,-15750,5040
483.547,-846.314,-410.286,1190,-16660,5180
480.192,-838.384,-421.815,-2450,-17150,4830
473.604,-829.234,-436.15,-5880,-17150,4130
467.687,-820.816,-441.03,-7700,-16170,3710
466.345,-821.426,-435.906,-8050,-14630,3360
468.785,-818.315,-436.821,-6930,-13650,2590
471.408,-814.777,-446.276,-5040,-12810,1190
470.737,-807.64,-452.376,-3010,-11550,-630
468.968,-798.246,-453.291,-1190,-10220,-2100
467.077,-792.39,-450.424,140,-9310,-3150
463.478,-789.401,-449.57,560,-8960,-3570
462.136,-786.717,-441.762,-280,-9240,-3710
456.951,-781.41,-443.348,-1540,-10640,-3850
445.605,-771.528,-453.169,-2520,-12250,-4060
435.113,-760.426,-463.722,-2870,-13230,-3920
428.22,-758.047,-480.436,-2310,-13790,-3780
424.011,-756.156,-502.396,-1400,-13510,-3640
420.778,-758.047,-521.123,-840,-12040,-3570
415.593,-760.487,-524.112,-560,-9660,-3430
413.824,-763.781,-522.465,-700,-7140,-3150
414.983,-763.354,-514.108,-1260,-5180,-2870
419.07,-762.195,-500.749,-2170,-3850,-2660
422.486,-760.365,-485.255,-4060,-3640,-1890
430.294,-763.232,-480.314,-6370,-4480,-840
434.259,-766.892,-486.658,-8120,-5530,-560
428.464,-767.746,-497.089,-8750,-5740,-840
423.035,-761.463,-503.372,-8470,-4760,-1470
418.338,-756.4,-499.834,-7420,-3010,-1890
419.863,-752.435,-485.621,-6370,-1400,-2030
425.048,-746.823,-481.351,-5390,-840,-1960
421.754,-745.115,-483.913,-4410,-490,-1820
421.205,-745.969,-493.124,-3710,70,-1400
428.342,-743.773,-502.64,-3220,1330,-980
429.135,-753.594,-496.601,-3080,3430,-350
433.954,-758.962,-472.567,-3150,5250,0
441.945,-759.023,-461.465,-3220,5390,140
445.727,-760.792,-458.049,-2940,4970,-70
446.703,-754.082,-455.731,-2380,4620,-560
446.398,-753.96,-457.439,-1470,4480,-840
446.52,-756.522,-457.134,-770,4550,-840
448.472,-759.816,-455.243,-350,4690,-840
447.984,-761.524,-451.278,-70,4480,-980
449.265,-758.169,-444.751,-630,3920,-840
452.132,-755.302,-444.995,-1610,2660,-350
449.204,-754.997,-451.217,-2380,1540,-140
446.032,-758.047,-458.964,-2660,840,140
446.764,-762.561,-471.652,-2240,980,140
445.117,-770.491,-478.057,-1330,1820,-70
442.982,-783.24,-468.114,-770,2800,-280
441.945,-804.651,-469.822,-1190,2870,-560
443.104,-813.252,-474.58,-2520,2730,-1820
968.863,-281.332,-770.979,7840,10780,-1190
1012.91,-296.521,-791.109,7980,16380,-2590
1064.27,-294.325,-813.435,4970,21280,-4130
1133.75,-242.658,-843.02,910,26320,-6720
1188.1,-164.212,-848.144,-3500,33180,-10010
1220.79,-75.274,-821.853,-7070,42210,-12600
1252.64,-8.357,-774.029,-8540,52850,-14070
1267.58,56.059,-678.93,-7980,63630,-15400
1256.78,104.066,-568.276,-6580,71330,-15260
1243.42,142.374,-482.693,-3920,75250,-13440
1224.51,168.238,-421.205,910,77000,-10710
1208.78,192.577,-371.551,8260,77630,-7840
1197.19,210.816,-327.997,14630,76790,-3710
1196.09,238.998,-357.46,20300,75110,2450
1237.81,248.026,-350.689,27720,79170,10570
1253.12,215.513,-296.643,33110,83160,18410
1243.79,169.702,-255.895,39130,84070,24290
1248.85,146.827,-227.835,46480,84350,27860
1226.04,115.656,-184.281,55720,84140,29470
1174.25,93.696,-109.617,64820,81760,30240
1120.2,54.168,-38.247,71540,74130,32340
1069.51,12.322,11.956,76930,62020,34720
984.662,-8.54,31.537,83370,47250,36610
878.949,-26.535,19.52,93660,32270,40320
787.815,-93.147,3.477,102900,19390,47810
713.151,-199.653,23.424,104300,6020,58800
600.423,-347.09,101.504,91140,-14350,73080
459.635,-467.504,53.009,65450,-43820,88690
297.497,-572.851,-187.087,46900,-66570,100870
127.978,-667.401,-378.871,49140,-65450,105140
11.346,-771.467,-440.542,69300,-45360,103670
-34.953,-914.451,-347.029,96740,-21700,100030
-56.242,-1060.85,-186.538,119000,-10080,96320
-73.566,-1170.41,-110.532,133630,-15120,92890
-70.821,-1268.92,-111.569,142030,-29610,90860
-72.468,-1339.38,-184.037,145250,-46830,89460
-62.464,-1425.88,-380.64,146580,-57470,85750
5.429,-1473.58,-493.978,148610,-52920,77560
104.737,-1482.18,-557.662,149030,-38990,63630
203.618,-1442.04,-506.117,146510,-21210,45640
273.463,-1353.41,-410.896,138040,-8820,28630
321.165,-1272.83,-337.696,124670,-4830,15750
367.281,-1190.42,-311.588,107450,-7070,6160
381.982,-1110.99,-316.956,85610,-11200,840
399.611,-1042.37,-332.45,62790,-13720,-980
422.852,-987.346,-352.092,40810,-14210,-1540
438.834,-942.328,-345.443,19810,-12110,-1820
445.788,-895.175,-328.363,1190,-9380,-2450
449.631,-838.262,-324.398,-12600,-6160,-3640
458.598,-779.885,-314.394,-20370,-980,-4690
468.114,-728.706,-315.065,-21700,6020,-5600
478.423,-693.57,-315.126,-18130,15260,-6860
493.185,-653.493,-282.308,-11760,26390,-8330
508.984,-627.934,-224.907,-5040,36890,-8540
534.787,-611.708,-150.731,140,44100,-6790
562.237,-606.767,-102.968,3990,46550,-3850
589.199,-613.538,-75.396,7560,46270,-350
611.037,-642.818,-52.277,10780,44660,2940
635.681,-674.416,-46.299,12810,42000,5530
674.111,-704.306,-35.075,13440,39410,7000
696.925,-726.998,-26.596,13160,36260,6440
702.415,-746.396,0.854,12390,32970,5250
720.41,-760.67,39.955,11060,27860,4410
740.845,-790.499,56.425,10150,20300,3010
767.624,-812.947,77.47,10290,12250,210
786.961,-811.849,77.836,11690,3640,-4200
781.41,-800.32,58.743,13510,-5110,-8820
760.731,-787.693,15.189,15540,-11970,-12390
743.834,-767.807,-14.335,17010,-15610,-14070
732.488,-751.032,-35.624,16800,-17780,-14070
725.717,-738.222,-47.519,13860,-19810,-12460
720.654,-730.231,-63.684,8890,-22400,-9590
708.637,-722.057,-91.317,3640,-24780,-6860
696.681,-728.706,-112.972,-280,-25830,-4410
699.731,-730.536,-134.444,-2380,-25480,-3430
692.777,-728.767,-156.831,-2310,-24010,-3710
681.004,-727.242,-166.225,-1120,-21210,-3780
683.139,-724.009,-178.547,560,-17920,-3640
683.322,-729.194,-189.405,2660,-14000,-3640
687.165,-726.266,-177.632,4270,-9660,-3780
694.729,-722.85,-160.308,4480,-6860,-3360
699.426,-717.543,-143.96,3430,-6160,-2590
702.842,-717.36,-137.86,1540,-7490,-1540
699.548,-725.29,-151.585,-140,-9730,-910
692.777,-725.595,-174.216,-490,-10990,-1190
683.688,-722.362,-185.074,280,-10360,-1540
681.187,-728.462,-201.239,1330,-8820,-1820
683.627,-726.937,-201.727,2170,-6510,-2590
680.76,-723.216,-190.076,2100,-4760,-3290
676.673,-718.641,-187.087,980,-4270,-3570
669.841,-710.65,-188.002,-700,-4200,-3430
667.34,-706.441,-184.891,-2590,-3920,-2730
670.756,-700.585,-178.974,-4830,-3990,-1680
671.915,-697.779,-181.231,-6090,-4410,-1050
665.998,-694.485,-189.832,-5740,-4200,-1120
662.948,-688.629,-200.812,-3990,-2450,-1260
662.643,-687.836,-192.089,-1750,490,-1260
666.791,-687.958,-171.471,-70,2800,-840
677.405,-692.289,-156.343,490,3430,-350
682.529,-703.452,-144.509,210,2940,0
683.871,-713.639,-138.775,-280,1820,70
689.178,-721.752,-140.483,-980,560,210
691.679,-727.669,-141.398,-1890,-350,-140
693.448,-723.887,-133.956,-2660,-980,-700
693.082,-721.02,-140.788,-2940,-2100,-1050
690.52,-712.114,-144.509,-2800,-2520,-1540
687.165,-703.33,-141.215,-2520,-2590,-1680
683.749,-695.461,-143.289,-1890,-2730,-1610
682.895,-689.3,-144.082,-980,-2730,-1330
684.664,-691.923,-145.241,-70,-2800,-1050
687.531,-698.755,-146.705,910,-2870,-910
689.361,-702.903,-150.914,1610,-2800,-1050
691.13,-710.589,-151.402,2030,-2590,-980
692.228,-720.532,-150.853,2240,-2240,-1120
694.485,-724.07,-139.873,2100,-2030,-1400
697.718,-725.473,-130.601,1610,-2940,-1680
696.315,-727.974,-136.823,980,-4550,-2100
691.13,-731.634,-146.156,280,-5600,-2520
688.446,-723.887,-150.182,-210,-5950,-3080
747.677,-418.338,-631.777,-1610,7560,-5600
765.672,-384.971,-613.05,-2660,8680,-5810
791.963,-358.924,-611.342,-2800,9240,-5460
825.33,-335.927,-624.518,-2100,10290,-5180
860.771,-317.871,-641.598,-840,12460,-5320
902.007,-289.506,-654.286,490,15610,-5670
945.195,-272.182,-671.915,1820,19110,-5670
987.285,-267.668,-690.215,2940,23380,-5670
1022.48,-270.413,-701.195,4270,28630,-6300
1053.41,-277.245,-707.661,6230,34860,-7630
1080.74,-296.399,-707.722,8960,41790,-9800
1106.66,-312.869,-707.905,11620,48650,-12530
1135.82,-294.813,-718.336,13300,55720,-15890
1163.94,-235.033,-713.822,13930,65310,-19670
1195.84,-159.698,-643.184,14630,77910,-23940
1219.94,-47.397,-543.815,17640,90160,-28000
1246.23,46.604,-453.474,28140,101570,-31710
1265.99,120.048,-327.021,40460,110180,-34020
1289.84,146.766,-230.885,49000,112420,-32200
1306.93,157.014,-171.715,52640,108710,-27930
1310.52,169.153,-144.082,53200,102340,-21700
1313.15,170.495,-133.224,52990,95970,-14070
1298.87,166.469,-114.07,53480,90230,-6580
1284.84,171.166,-107.848,55510,85050,700
1276.85,176.534,-110.715,59640,81130,8540
1268.98,177.815,-123.22,65590,79030,16520
1259.65,153.415,-115.473,74130,79030,23310
1225.8,88.999,-54.656,84000,78610,26600
1165.1,70.272,-0.122,93590,74130,26600
1080.8,39.955,36.234,101570,66430,27160
996.313,38.003,80.276,108430,58380,28490
907.131,43.432,113.521,114030,48790,32830
806.725,20.923,132.248,120330,37940,39690
696.437,-15.738,136.03,126630,27860,48160
576.328,-65.575,142.557,132300,19670,57750
460.001,-148.779,154.208,138740,13580,67690
356.911,-244.244,184.342,146020,8680,75740
282.43,-364.231,251.076,154210,2590,82110
259.372,-470.432,396.805,158340,-10850,89250
248.88,-568.581,511.851,152040,-41790,102340
156.892,-683.444,525.332,133910,-88690,120400
-13.847,-822.036,352.214,107240,-137130,137200
-192.943,-959.408,41.358,83440,-165900,149800
-341.478,-1103.49,-221.979,75950,-163800,158410
-407.358,-1283.93,-419.863,84070,-132930,161280
-334.036,-1452.47,-423.279,106890,-81410,154980
-167.75,-1566.72,-274.866,139930,-28210,138250
23.851,-1619.73,-13.176,171010,9380,114870
203.252,-1593.75,184.708,192220,21420,90930
310.551,-1523.78,268.888,199710,10290,70560
357.277,-1454.12,210.999,193340,-13160,56980
367.037,-1395.56,110.593,174160,-36820,48860
364.658,-1340.78,4.941,145320,-56350,43890
368.013,-1279.96,-63.013,109130,-70840,40740
366.427,-1199.87,-84.729,68600,-83510,39270
378.688,-1085.37,-115.778,27930,-96880,39690
368.013,-993.629,-169.58,-8820,-109760,41860
329.522,-935.435,-282.064,-35350,-116760,43330
308.965,-902.129,-369.233,-48230,-112280,43680
317.993,-903.715,-424.438,-49070,-98070,41440
340.563,-912.011,-428.586,-40250,-77770,34930
358.68,-899.628,-403.027,-26600,-56420,25340
365.756,-865.163,-379.115,-10990,-35770,15330
374.235,-827.221,-321.897,3920,-16380,8260
394.487,-809.958,-261.995,15470,-980,5180
424.56,-817.949,-217.892,24010,10500,4200
462.014,-821.975,-151.951,27790,18550,3990
493.49,-834.114,-105.652,25550,21280,4900
512.217,-844.728,-65.209,20510,20860,6440
540.826,-839.848,-22.509,14840,18550,8330
561.444,-847.473,-15.311,10500,14630,10360
579.5,-856.074,-11.041,8540,11760,11550
593.53,-867.725,-8.174,8820,10080,11830
603.778,-884.561,-7.015,11480,9240,10850
607.316,-897.371,-2.562,15470,9240,8610
609.817,-901.214,11.773,18690,9170,6160
606.767,-899.018,20.435,20090,7840,4060
597.434,-882.792,14.091,19530,5810,2170
584.258,-858.758,13.42,17640,4130,980
571.021,-840.153,14.091,15050,2660,560
559.065,-814.228,21.228,12670,1260,910
552.538,-794.769,22.692,11270,-140,2590
554.978,-797.453,20.496,11970,-1190,4690
568.093,-813.13,12.383,14910,-2170,6020
575.23,-837.225,-7.381,18830,-2520,6300
584.99,-870.348,-4.758,21910,-1890,5950
597.19,-885.415,0.183,22680,-2660,5250
596.946,-897.554,-5.124,21420,-5040,4480
589.931,-900.055,-9.882,18970,-7840,3710
585.783,-889.868,-33.184,16590,-10780,3290
574.071,-888.099,-55.144,14630,-12740,3010
567.422,-884.256,-71.797,12810,-13580,3010
566.751,-884.988,-86.254,10990,-13790,3150
563.518,-889.868,-88.755,8470,-13720,3220
560.468,-891.149,-93.025,5320,-14000,3500
560.834,-890.356,-100.589,2520,-14280,3570
558.516,-883.219,-107.177,630,-14350,3220
554.185,-878.095,-120.536,140,-13860,2590
544.669,-876.57,-128.71,1190,-12250,1540
539.484,-873.032,-127.856,3080,-9940,490
541.131,-870.958,-127.795,4760,-7910,-280
541.497,-872.666,-125.843,5390,-6160,-840
543.083,-875.716,-120.597,4690,-4830,-980
545.767,-879.681,-112.118,2940,-4060,-1050
551.013,-877.851,-104.676,840,-4200,-1330
549.183,-882.182,-104.127,-1050,-4900,-1610
544.791,-884.134,-110.776,-2450,-5390,-2240
543.998,-879.498,-118.157,-3430,-5180,-2870
543.327,-874.252,-123.22,-3850,-4410,-3430
542.595,-866.566,-123.464,-4130,-3150,-3990
541.924,-856.684,-121.085,-4550,-1820,-4270
539.911,-852.048,-120.475,-5040,-560,-4130
538.142,-852.109,-113.094,-5880,980,-3780
538.752,-848.632,-96.075,-6790,2310,-3430
540.704,-843.63,-80.825,-7490,2660,-3010
545.828,-839.848,-72.712,-8330,1960,-2310
549.732,-840.336,-83.631,-8610,1050,-1820
549.549,-846.131,-96.014,-7630,1470,-2100
551.44,-847.412,-100.162,-5950,3290,-2800
1159.85,-157.868,-775.005,6020,69510,-12180
1195.17,-32.269,-730.658,7630,85120,-13580
1217.74,78.019,-678.137,9870,103880,-12460
1260.2,142.862,-605.669,11480,123550,-8190
1300.03,213.256,-584.502,12880,141890,-1330
1291.98,236.924,-536.922,18410,163170,7070
1300.7,230.763,-354.593,28000,183470,13790
1326.75,230.824,-168.97,38920,192850,17010
1339.8,193.126,20.923,49630,190260,21070
1363.11,161.345,172.02,59290,176120,23520
1362.07,144.936,251.564,69510,153510,23520
1312.6,127.551,261.69,81690,128520,23030
1242.39,144.204,245.647,92960,104580,23450
1171.93,115.656,205.936,102130,82180,27300
1085.31,71.187,196.969,107240,61810,33250
978.074,13.664,197.518,105910,40950,40880
889.99,-24.583,165.005,101710,20720,49770
800.381,-67.893,131.76,98910,4410,59010
709.613,-106.628,113.277,97090,-8050,66290
618.54,-176.229,87.779,97230,-16590,72380
543.205,-306.769,154.635,96950,-23520,77490
489.159,-403.027,236.192,90930,-37520,81340
395.463,-460.611,242.78,82390,-60410,86170
258.945,-527.528,195.322,72870,-85330,92050
137.677,-625.006,138.348,61460,-106750,99610
25.925,-768.6,122.366,45710,-128940,109480
-99.796,-918.355,-61.366,25060,-154490,118650
-212.829,-1059.02,-284.626,6020,-168560,125090
-303.353,-1219.94,-526.857,-5740,-164080,126000
-318.481,-1288.32,-665.754,-7910,-142520,117460
-267.851,-1282.46,-715.469,1680,-113540,104230
-193.492,-1273.56,-684.237,18690,-83860,90930
-115.107,-1237.93,-625.799,38430,-57120,77840
-25.315,-1214.57,-543.327,56980,-35490,66080
76.738,-1189.01,-481.351,71050,-21490,56000
150.426,-1180.17,-457.744,77910,-13860,48020
211.243,-1166.69,-450.79,77350,-9030,41860
279.563,-1164.86,-437.065,69370,-5950,37170
330.681,-1151.13,-432.795,54810,-5810,32620
363.682,-1127.71,-434.442,36050,-7210,28770
382.287,-1097.82,-433.161,15190,-8190,25900
395.463,-1059.81,-431.209,-4410,-7840,23800
417.118,-1013.15,-435.296,-19250,-5250,22050
440.176,-979.782,-423.523,-28070,-140,19950
452.437,-946.171,-399.855,-31920,5880,17430
462.075,-929.945,-344.284,-31990,10780,14770
469.7,-894.321,-312.442,-30590,12880,12110
483.852,-859.368,-270.047,-28280,13580,11620
495.869,-837.408,-230.336,-25060,11690,12740
508.435,-835.029,-223.809,-20650,7420,14210
521.855,-842.166,-247.843,-14070,3990,14840
533.689,-837.713,-264.557,-5950,3500,13860
539.301,-824.598,-262.544,2030,4690,12460
544.181,-821.853,-245.342,8470,5880,12250
549.488,-827.282,-235.704,12600,6300,12390
554.856,-854.854,-235.643,14840,6370,12530
559.797,-893.589,-242.414,15120,7000,11550
568.764,-914.512,-237.229,14280,8820,9380
578.89,-921.893,-219.112,13300,10290,7000
590.358,-921.893,-203.618,12180,10290,4760
593.896,-914.39,-188.551,10150,8540,3150
596.275,-905.301,-185.013,7000,5740,2310
597.861,-890.173,-179.584,3150,2100,2170
592.615,-887.184,-191.54,0,-1890,2100
586.637,-884.866,-207.827,-1330,-4830,1470
581.696,-887.672,-228.201,-1400,-6230,630
583.892,-892.308,-228.994,-1680,-6230,-490
599.508,-882.365,-220.149,-2940,-6790,-2940
598.166,-852.78,-212.219,-4970,-9450,-5460
585.356,-830.576,-217.038,-7350,-13020,-6090
582.245,-806.054,-222.223,-9170,-16240,-6020
565.043,-788.486,-248.819,-8890,-18900,-6090
551.074,-784.643,-266.692,-6790,-19180,-4970
558.089,-781.044,-274.134,-4970,-17220,-3920
568.337,-781.837,-262.239,-3500,-15610,-3570
558.516,-785.558,-260.958,-2590,-15260,-3500
557.479,-790.194,-262.422,-2590,-14700,-3430
555.405,-786.168,-257.481,-2520,-13720,-3920
552.538,-783.24,-263.703,-2100,-13090,-3710
549.427,-795.135,-261.08,-2100,-11620,-3570
548.695,-792.695,-247.782,-2030,-10570,-4200
547.658,-787.754,-250.344,-1540,-10640,-4130
555.344,-796.782,-250.039,-1260,-10850,-3920
562.176,-801.418,-259.494,-1190,-11480,-5040
560.285,-810.019,-264.618,-1470,-11900,-6230
561.2,-815.692,-279.929,-2310,-12180,-7700
547.109,-787.388,-279.624,-2030,-11480,-9520
537.471,-779.58,-278.587,-3640,-10850,-10920
547.597,-762.622,-284.26,-4690,-9940,-11410
549.427,-749.202,-286.822,-4970,-9310,-11690
543.449,-726.998,-280.478,-5040,-8470,-11550
546.194,-721.813,-279.441,-5530,-8470,-10640
546.316,-743.163,-325.191,-4690,-8190,-10500
548.512,-721.447,-257.969,-3150,-5810,-10850
545.828,-732.793,-281.088,-2940,-8330,-10500
555.832,-740.845,-312.015,-2520,-10150,-10990
542.717,-732.305,-313.723,-3290,-10010,-11970
513.01,-752.374,-292.8,-5880,-10990,-13090
523.136,-706.563,-346.846,-8260,-12250,-14630
564.067,-663.619,-375.272,-6160,-10710,-12810
551.867,-690.886,-358.497,-2730,-9730,-9730
543.632,-717.482,-362.645,-1680,-10430,-8260
547.353,-696.132,-373.137,-3290,-11130,-7560
553.514,-700.341,-388.692,-5110,-10780,-4830
557.662,-693.448,-384.422,-4830,-9100,-3570
552.721,-704.306,-384.422,-2940,-7630,-2310
546.804,-723.155,-379.969,-1050,-5250,-1050
554.307,-740.784,-376.614,-70,-2590,-770
563.091,-741.394,-372.405,700,70,-1260
570.716,-745.298,-367.159,1120,2660,-1470
573.461,-747.189,-344.223,770,5250,-1470
577.548,-743.956,-315.37,-840,6790,-1190
593.408,-724.68,-278.282,-3220,7420,-700
613.538,-717.116,-234.789,-3150,5180,0
601.399,-726.571,-246.501,-1820,140,770
602.741,-733.342,-276.757,-210,-2940,770
605.547,-720.593,-272.792,1960,-3850,-280
598.654,-730.109,-283.528,4550,-5600,-210
592.798,-746.335,-306.464,5530,-6650,0
971.059,-311.893,-838.567,5810,19600,420
1020.35,-321.165,-863.943,6860,26040,-1680
1051.15,-315.98,-899.262,8120,33180,-4760
1083.73,-295.728,-892.369,9310,42840,-8680
1115.26,-250.344,-848.083,10010,52430,-12460
1140.33,-191.906,-818.498,12950,62300,-16940
1157.78,-83.57,-708.332,17010,74900,-21980
1163.7,12.932,-603.778,21770,86170,-24220
1186.57,75.884,-505.873,32270,97580,-25900
1236.23,150.487,-351.299,47810,108500,-29540
1273.31,210.877,-186.965,59150,110880,-29050
1310.71,246.684,-107.055,64820,103600,-25060
1324.37,274.134,-56.242,66780,91140,-18550
1333.4,274.744,-91.5,67760,77700,-10220
1308.45,254.004,-104.31,69020,68950,-140
1304.73,219.478,-135.42,71890,62510,9380
1295.4,179.523,-152.805,76720,58800,15330
1271.06,137.738,-100.284,81060,55370,19880
1253.37,110.776,-69.54,83930,47040,24500
1196.82,83.997,-49.959,85400,34230,29260
1111.36,45.567,-31.537,84350,17920,34580
1035.6,43.493,-64.111,80220,-630,41510
974.841,-13.725,-123.769,75530,-16590,50820
882.182,-80.154,-161.406,69580,-28000,57960
778.848,-144.204,-213.927,67620,-34510,62510
675.331,-227.042,-215.025,71820,-34650,64540
562.786,-333.426,-169.824,78750,-32900,64680
474.336,-430.233,-139.69,89530,-32760,62650
360.632,-498.675,-130.418,103390,-33460,59430
235.521,-551.135,-69.235,113400,-37240,60970
129.93,-637.45,-39.528,112420,-51380,71540
18.605,-807.579,-51.728,101500,-72240,86590
-84.18,-1005.4,-70.15,87780,-93800,98700
-155.916,-1161.56,-146.949,75040,-111930,103740
-212.524,-1277.52,-267.241,68250,-122220,102340
-255.529,-1337.67,-351.909,69510,-123480,96880
-248.331,-1370.3,-442.189,79380,-116480,87780
-203.557,-1377.08,-486.292,95900,-102830,75530
-143.472,-1341.51,-491.233,111860,-87290,62440
-98.759,-1313.27,-486.17,123550,-74060,51380
-42.212,-1271.18,-488.305,127470,-64610,43960
33.977,-1238.67,-522.343,122430,-57750,39620
96.319,-1201.21,-534.055,110320,-52080,35560
142.618,-1139.72,-541.009,92610,-47950,32340
187.087,-1093.67,-552.843,72030,-44170,30590
217.526,-1056.15,-539.667,51730,-39130,28840
240.218,-1028.77,-527.833,34510,-33040,26810
265.777,-993.446,-502.579,21840,-25130,23520
298.778,-944.524,-466.284,13790,-16590,19180
317.505,-903.349,-422.974,9940,-8820,14630
331.718,-855.891,-376.431,8890,-2240,10710
349.652,-822.707,-350.75,9940,2450,8050
367.281,-810.385,-328.973,11900,6720,6510
380.945,-807.213,-292.495,13230,10290,5600
394.121,-800.625,-266.143,13790,12110,5250
411.384,-797.88,-252.967,13090,12600,5740
441.091,-783.179,-236.375,11340,12670,6720
467.809,-772.748,-227.591,9450,11340,8050
473.909,-776.103,-232.837,9030,9660,9170
480.497,-790.133,-242.841,10360,9310,10500
498.797,-817.644,-238.571,12530,10430,11410
515.389,-848.327,-227.53,15050,11270,11130
538.02,-868.213,-214.476,16170,11060,10500
553.575,-886.33,-206.424,15400,9590,10080
558.15,-891.637,-203.008,14560,7420,8820
552.416,-901.641,-214.293,14000,5320,7630
554.429,-905.972,-214.781,13580,4200,6580
565.226,-920.978,-219.722,12600,3150,5600
571.326,-920.002,-211.182,10780,2030,3850
571.143,-911.706,-213.927,8260,-210,2240
563.884,-904.874,-221.857,5530,-2800,1260
557.235,-897.859,-236.863,2870,-5040,1120
555.771,-894.565,-249.917,560,-6300,1120
552.782,-903.593,-260.348,-1050,-6160,700
554.856,-896.334,-261.263,-2030,-5390,-770
559.126,-877.485,-259.738,-2800,-4690,-2310
563.457,-859.917,-254.675,-3570,-4690,-3360
567.544,-849.425,-261.69,-4480,-4970,-3710
566.69,-846.68,-258.64,-5530,-4760,-3990
560.834,-839.909,-245.159,-5950,-4480,-4900
553.514,-825.147,-232.227,-5600,-4830,-5740
552.477,-806.115,-213.561,-5040,-6090,-6090
552.904,-792.573,-207.766,-4690,-9100,-5880
542.778,-781.044,-225.273,-4270,-13020,-5740
529.297,-769.759,-254.919,-3500,-16240,-5600
515.999,-766.892,-291.031,-1960,-17780,-5250
498.736,-760.914,-316.468,420,-17430,-5390
488.671,-755.546,-325.923,3080,-15890,-5320
487.024,-751.398,-335.927,5390,-14420,-4900
488.061,-756.766,-344.345,6580,-13300,-3920
489.769,-763.659,-349.957,6510,-12390,-2870
490.013,-770.064,-350.994,5530,-11690,-1820
487.146,-776.774,-355.508,4340,-11270,-840
487.695,-792.207,-369.843,3570,-10290,-210
490.806,-807.396,-363.377,2590,-8330,-140
492.148,-813.862,-348.31,1330,-7000,-420
493.124,-804.346,-336.293,140,-6930,-910
489.586,-800.747,-345.443,-700,-7840,-910
488.244,-802.211,-367.22,-1190,-7840,-630
