Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
524.539,465.857,-170.129,-31360,-39900,4760
454.572,418.887,-201.788,-41370,-37170,4550
399.123,371.673,-259.372,-46270,-32900,-1680
338.184,357.765,-295.423,-49070,-24850,-12250
279.258,391.132,-289.201,-47390,-14840,-26530
278.099,574.925,-210.023,-40670,-7140,-38640
313.906,727.486,-112.484,-30590,-7560,-40670
314.577,855.708,-35.746,-19250,-16380,-33600
255.773,868.884,-5.734,-10150,-31500,-22890
177.449,819.596,-54.046,-5740,-47600,-16940
115.9,761.402,-158.539,-10080,-58310,-17150
85.217,741.15,-263.886,-22400,-59360,-22820
83.448,769.82,-292.434,-37940,-52780,-30380
99.186,831.125,-272.182,-49980,-47390,-36960
159.454,880.291,-263.093,-55440,-47880,-41510
178.303,973.682,-261.263,-53550,-53410,-43960
219.6,1015.71,-309.087,-44100,-61810,-42560
262.544,1033.46,-376.492,-32270,-67410,-39900
268.095,1055.48,-407.419,-22820,-68110,-35000
280.295,1035.17,-442.555,-17220,-65940,-28140
297.802,1002.23,-482.51,-16310,-60690,-22330
322.141,963.251,-521.672,-18830,-52500,-17150
342.759,937.936,-554.063,-22120,-41510,-13160
366.366,916.708,-527.04,-23170,-28630,-10010
390.4,889.38,-485.438,-21070,-18130,-7630
402.295,877.241,-448.106,-16240,-10570,-6650
408.334,878.4,-410.286,-9660,-4970,-6580
421.937,881.389,-394.182,-4760,-70,-6230
435.845,880.413,-359.778,-3080,6160,-4690
449.326,872.727,-309.453,-2940,11480,-2310
469.883,855.952,-272.304,-3990,14560,630
482.327,836.737,-254.431,-5740,16520,3920
482.571,791.719,-236.802,-7560,18130,6580
477.691,766.343,-213.012,-8400,19040,6090
488.122,760.06,-200.019,-7980,18760,4200
505.995,765.672,-186.782,-6650,18060,2380
517.89,773.907,-169.153,-5110,16800,1400
532.53,782.935,-157.197,-3570,14280,980
543.571,794.708,-152.439,-1190,10360,1050
547.231,793.061,-165.615,1190,5740,1680
548.695,786.9,-190.015,2030,2030,2520
546.621,782.508,-212.768,1400,210,3290
543.693,770.369,-226.737,420,0,3850
540.887,756.583,-232.959,-560,770,3850
536.495,751.032,-237.107,-1260,2030,2800
543.083,755.973,-231.739,-1540,3430,1400
554.734,766.343,-213.866,-700,3920,210
560.529,765.672,-203.618,770,2730,-560
561.444,764.33,-209.169,1890,840,-1330
560.59,772.748,-214.476,1680,-140,-2240
567.117,783.667,-217.465,350,-420,-2870
572.668,791.292,-216.672,-1330,-560,-2940
574.01,801.113,-218.99,-2590,-1260,-2870
574.559,807.335,-225.944,-3010,-2310,-2590
573.705,810.995,-233.63,-2520,-3360,-2450
572.973,818.498,-243.085,-1750,-4200,-2450
574.437,817.888,-256.2,-1470,-4410,-2170
574.742,824.171,-263.032,-1400,-4060,-2100
575.474,827.099,-267.363,-1400,-3290,-1680
579.622,829.173,-266.448,-1260,-2520,-1330
581.025,826.855,-262.239,-770,-2240,-770
577.914,825.33,-258.823,-70,-2310,-420
576.999,827.16,-257.359,490,-2660,-280
575.535,829.905,-261.934,490,-2940,70
567.666,829.844,-264.191,210,-2940,910
558.76,824.72,-263.581,-280,-2730,1610
559.675,816.729,-268.461,-560,-2730,1890
556.93,814.411,-269.315,-560,-2590,1960
551.989,811.422,-269.071,-350,-2450,2030
553.27,801.479,-274.012,-280,-2380,2170
544.547,801.418,-274.805,-560,-1750,2100
541.253,801.601,-268.827,-1050,-980,2030
545.401,801.784,-261.995,-840,-840,1610
546.011,804.529,-257.054,0,-1330,1400
549.854,797.453,-254.065,910,-2170,1540
550.281,792.878,-257.664,1330,-3010,1610
547.658,790.255,-259.921,1120,-3220,1470
548.817,793.854,-262.727,280,-3150,1470
547.536,792.39,-266.936,-560,-2870,1680
545.401,791.17,-260.714,-910,-2380,1680
545.584,791.536,-254.309,-630,-2660,1610
544.364,785.924,-257.786,-210,-3430,1610
540.826,780.617,-267.18,-210,-3990,1610
534.543,772.382,-274.073,-840,-3780,1680
530.456,764.086,-277.733,-1820,-2940,1470
524.783,764.33,-282.186,-2940,-1890,1050
519.476,765.184,-281.027,-3710,-840,770
514.352,767.014,-277.306,-3710,-210,280
515.206,762.439,-278.831,-3360,0,-70
516.975,757.376,-283.467,-3010,280,-350
520.757,760.975,-289.689,-2730,910,-770
531.31,762.622,-292.068,-2520,2100,-1260
541.436,768.112,-285.48,-2030,3360,-1750
545.584,777.018,-275.232,-1050,4270,-2170
553.331,779.702,-263.703,70,4690,-2450
558.211,784.399,-250.893,770,4760,-2660
759.206,1109.41,-691.435,18060,-47320,980
774.09,1085.31,-759.45,840,-32830,12810
785.253,1035.05,-793.366,-16590,-14280,21910
811.178,1003.45,-757.864,-29400,5880,28980
858.941,956.785,-693.143,-33810,22260,34160
931.104,902.739,-606.157,-29610,32480,34650
968.375,885.659,-556.259,-21630,36750,34090
984.906,831.735,-520.452,-14770,38710,34160
1004.85,774.273,-496.723,-11690,41510,33390
1036.33,730.353,-481.778,-14210,46760,33040
1079.52,720.044,-426.085,-19950,54250,33250
1138.26,693.387,-356.423,-25410,60830,36610
1170.96,657.031,-235.216,-30450,63630,41790
1179.25,606.523,-126.27,-35280,58100,45570
1141.43,542.595,-142.252,-41020,45150,46130
1126.61,509.594,-232.715,-43820,33320,42210
1133.38,470.554,-318.786,-42070,28210,35630
1112.82,450.546,-331.901,-39200,30100,27930
1118.31,404.735,-282.369,-35560,34160,20440
1107.15,357.521,-202.947,-27790,35210,10500
1085.43,341.661,-98.515,-14840,30310,-1260
1044.81,349.164,-31.415,-1960,20440,-10990
989.786,469.639,3.538,1400,11620,-14980
979.355,514.535,113.704,-6790,6650,-7140
916.037,508.984,178.974,-26950,980,8540
805.444,468.297,217.831,-55160,-5530,24850
630.679,421.815,239.547,-79590,-12740,35560
467.992,374.723,230.824,-87150,-25480,31570
302.072,376.248,85.156,-77420,-41090,16520
125.843,355.203,-59.292,-62020,-46620,-140
-62.647,360.327,-119.865,-48440,-38430,-17500
-218.319,450.79,-35.014,-41440,-23380,-34510
-289.506,630.313,75.823,-42630,-15050,-47180
-362.584,793.305,267.241,-47040,-21070,-56280
-419.985,968.741,308.416,-47670,-48160,-65590
-392.535,1108.19,205.875,-48510,-86240,-74620
-337.452,1229.21,-47.885,-53900,-119000,-80500
-238.937,1306.62,-301.828,-63840,-131600,-80010
-129.93,1296.31,-417.24,-72030,-125650,-69930
-38.796,1262.4,-397.293,-71680,-117880,-57330
49.532,1191.57,-443.165,-55650,-120050,-45290
116.327,1117.28,-546.926,-29400,-125160,-35630
165.798,1050.72,-657.58,-2240,-125090,-28070
202.642,985.699,-793.183,15330,-114730,-20090
213.256,901.153,-872.544,20370,-90160,-10220
208.01,808.799,-822.036,16660,-55020,-1190
210.633,725.351,-690.337,7000,-19390,4200
224.785,688.995,-519.476,-4970,10430,4690
267.18,705.709,-343.43,-15750,32270,2100
331.535,750.3,-190.625,-22120,44520,-210
383.019,799.1,-86.193,-23380,47670,-770
423.95,811.178,-20.252,-21280,45150,1260
450.912,803.004,27.572,-18760,40460,4620
468.541,786.656,64.355,-16240,34440,7630
479.033,756.644,86.376,-12250,26180,8750
480.07,736.758,81.557,-6370,17010,7770
476.227,713.029,78.446,-700,8820,5740
478.85,697.718,55.632,1750,1680,3220
482.083,691.374,19.154,-350,-3780,630
485.682,708.332,-27.328,-6370,-7000,-1330
492.27,739.015,-70.699,-13440,-8470,-2730
496.54,775.554,-99.552,-17850,-9590,-3710
498.431,808.372,-122.793,-18130,-11900,-4620
501.115,837.591,-149.572,-15260,-14980,-5250
500.139,854.122,-185.379,-11480,-17850,-5320
492.209,855.891,-217.16,-8190,-19110,-4760
485.499,853.329,-237.534,-6720,-18480,-3990
478.301,850.279,-255.773,-5740,-16730,-3500
476.593,846.741,-249.856,-3850,-14560,-3990
483.913,844.118,-246.013,-1330,-13090,-4830
485.499,847.656,-244.976,490,-12110,-5880
491.904,855.525,-242.658,1330,-11200,-6720
505.812,871.629,-236.436,1330,-10500,-7140
515.511,906.704,-251.442,630,-9520,-5320
500.749,898.652,-242.841,-700,-9170,-3640
503.921,904.02,-254.919,-1610,-8750,-4130
517.402,897.798,-243.085,-2170,-7070,-2940
516.06,886.696,-235.216,-3080,-6580,-2030
514.169,890.173,-237.595,-3570,-6720,-1610
512.034,895.48,-242.658,-3360,-6790,-980
508.74,905.118,-237.351,-2660,-7350,-1190
515.877,897.31,-249.185,-980,-8050,-700
509.167,895.602,-255.102,-70,-7980,-280
509.594,889.075,-257.176,70,-7210,350
508.496,883.524,-255.529,-210,-6300,910
504.531,882.853,-256.871,-560,-5740,1400
497.699,881.633,-256.627,-630,-5250,1540
496.723,878.705,-257.237,140,-5040,1750
492.941,866.993,-259.982,1540,-5040,2100
495.259,853.695,-260.653,3290,-5110,2380
476.532,831.186,-257.725,5250,-4900,3080
466.894,823.622,-255.407,6510,-5320,630
487.146,824.659,-259.494,7350,-5180,-1050
492.087,839.238,-257.115,7910,-4760,-1610
490.013,845.216,-250.649,9030,-5390,-1890
496.052,845.582,-262.3,10150,-6020,-1750
496.296,844.057,-264.191,10780,-5950,-1400
497.211,836.676,-268.461,10710,-5600,-980
495.259,836.737,-271.267,9660,-4620,-700
495.442,838.018,-264.13,8330,-3430,-350
499.041,835.761,-268.339,6650,-2520,210
495.198,832.65,-268.705,4690,-1120,770
492.026,833.321,-264.435,3010,490,840
496.784,835.334,-257.359,2100,1540,770
496.052,840.336,-251.869,1680,2240,700
494.954,844.484,-243.756,1470,2730,490
498.614,850.706,-232.898,1260,2870,350
502.579,848.754,-224.541,1330,2170,560
500.993,841.129,-219.661,1470,1120,980
492.941,838.384,-218.624,1540,-140,1050
488.793,838.75,-223.443,1190,-1260,700
490.501,845.704,-230.519,490,-1680,350
496.418,851.255,-230.031,-280,-1820,420
499.529,853.207,-232.349,-210,-2450,840
494.71,853.817,-234.606,350,-3220,1470
484.706,848.632,-237.412,1400,-4200,2170
479.216,837.225,-244.183,2520,-5110,2660
475.373,828.136,-251.808,3500,-5740,2590
472.384,823.439,-256.749,4270,-5740,2310
723.643,1123.19,-762.927,-10570,-4620,3360
734.318,1104.77,-753.533,-7070,5670,11900
792.573,1047.55,-727.669,-2590,16100,17640
828.685,1020.29,-660.996,770,24920,21980
855.037,979.05,-602.497,4480,30310,25200
898.286,936.594,-575.962,6160,32760,26880
936.655,908.473,-564.86,5530,34300,27790
975.573,883.158,-558.211,3850,36960,29470
1016.38,845.765,-560.651,980,41370,31850
1050.66,823.561,-541.68,-1540,47110,33250
1073.17,797.514,-506.666,-2450,53970,35770
1081.16,759.328,-401.197,-2940,60760,40110
1073.48,703.269,-248.392,-3780,62930,45010
1063.11,658.556,-136.823,-5600,56840,49000
1032.24,619.455,-102.907,-10220,43820,51590
1005.89,575.169,-191.967,-16660,29680,52990
990.762,515.816,-285.175,-22890,23520,53830
960.018,452.986,-275.11,-28910,25060,54110
911.828,387.35,-231.861,-32760,25550,51380
871.141,337.452,-204.594,-33250,22750,44660
845.826,318.054,-180.743,-30870,18200,35560
825.33,310.124,-167.14,-25900,11200,25690
800.747,322.812,-180.377,-19180,2800,16100
775.127,332.816,-179.767,-12740,-4620,8540
739.442,328.668,-202.154,-9520,-10570,3430
693.509,321.165,-229.055,-11760,-11970,-140
639.829,311.039,-203.618,-15890,-9170,-4130
580.72,315.553,-166.408,-20440,-6510,-9380
530.822,340.258,-126.392,-25340,-5390,-15680
488,415.166,-109.312,-27020,-7770,-23170
440.908,539.972,-65.148,-18900,-15190,-30100
407.236,610.305,-5.795,4060,-33600,-36470
343.125,665.205,-57.279,33250,-60690,-41790
287.432,663.436,-195.993,52220,-79100,-40810
226.371,621.773,-285.236,51940,-77490,-35490
143.655,591.395,-320.189,30520,-61460,-29260
78.507,619.394,-309.819,-4340,-37660,-24080
42.761,685.579,-170.678,-38360,-17080,-21420
32.208,768.356,-43.554,-60340,-14910,-22680
-28.792,849.913,-23.607,-69720,-29120,-24990
-60.085,860.161,-39.833,-70840,-49630,-28560
-61.854,882.548,-124.745,-67830,-70420,-35210
-63.135,917.013,-233.203,-65520,-84980,-40950
-49.532,992.531,-297.741,-66570,-91490,-43890
7.686,1034.32,-358.985,-67410,-94850,-41860
54.168,1050.91,-434.198,-66500,-95130,-36540
70.15,1048.77,-457.134,-65380,-91420,-30310
104.859,1027.42,-473.543,-62650,-88060,-25060
152.866,1005.16,-494.71,-57190,-85470,-21700
187.636,981.49,-513.864,-49000,-82390,-18830
215.757,936.045,-558.333,-40040,-78050,-15820
232.41,905.789,-594.75,-31990,-69090,-13300
237.229,885.781,-583.221,-25550,-56070,-11410
251.137,883.524,-576.389,-21350,-42490,-10360
276.33,903.959,-550.22,-19600,-28420,-9660
305.427,928.664,-520.269,-18270,-15120,-8120
338.367,940.315,-485.377,-16940,-2940,-4480
363.682,921.1,-432.856,-15680,7700,630
377.163,885.415,-361.364,-13930,15190,4340
382.653,864.004,-309.087,-11200,18270,5320
391.071,848.571,-291.946,-8820,18970,4830
407.602,842.593,-285.724,-8190,19950,4340
425.902,841.861,-274.073,-8890,21770,4690
434.564,832.589,-257.786,-9870,23310,5250
448.045,829.844,-237.168,-9870,23730,5320
460.001,824.842,-219.6,-8610,23030,5740
470.981,811.117,-195.627,-5950,20790,5810
475.617,799.283,-197.823,-2520,16870,5250
472.567,787.388,-213.744,-210,13230,4200
465.979,786.534,-221.918,0,11270,2520
468.175,788.791,-244.305,-1820,10290,1330
470.127,794.037,-263.459,-4060,10920,980
469.09,799.1,-261.934,-5530,12180,980
469.944,801.784,-269.315,-6370,12040,1190
468.663,807.091,-277.977,-6580,11410,1120
469.822,815.204,-269.559,-6230,10710,700
472.384,822.097,-268.461,-5810,8750,210
480.68,826.367,-270.23,-5460,6020,-560
485.56,842.044,-273.219,-5250,3290,-1050
484.462,851.377,-285.114,-5670,350,-560
479.582,861.503,-313.235,-6370,-1750,350
474.397,869.067,-326.106,-7000,-1820,1750
472.872,861.93,-326.167,-6650,-1400,3290
474.946,844.423,-331.657,-4760,-1540,4130
470.249,835.334,-333.121,-2520,-1330,4130
466.589,826.855,-333.365,-910,-700,3780
469.578,820.816,-337.635,0,350,2940
471.591,825.33,-324.703,-140,2310,2100
474.946,828.868,-306.464,-770,3920,1610
480.558,837.652,-294.081,-1470,4340,1330
485.804,843.996,-283.04,-2240,4060,1540
488.732,843.203,-279.563,-2730,3150,2030
488.061,845.155,-279.258,-2660,1960,2380
491.294,849.486,-274.561,-1540,770,2590
492.27,844.728,-272.365,210,-840,3080
486.597,837.774,-273.768,1680,-2520,3430
482.388,829.173,-276.025,2380,-4060,3640
482.876,820.023,-284.565,2310,-5180,3710
477.752,818.01,-297.68,1540,-5670,3570
476.044,813.801,-311.466,70,-5320,3500
477.02,814.35,-319.518,-1680,-3990,3430
473.177,816.729,-317.505,-2940,-2590,3430
470.737,812.947,-311.954,-3150,-1890,3500
472.018,809.043,-312.198,-2170,-1820,3150
468.358,812.215,-316.346,-560,-1890,2450
465.918,812.764,-319.762,1120,-1750,1890
465.186,813.679,-317.627,2170,-980,1680
463.905,807.457,-312.503,2240,140,1820
464.454,802.577,-307.379,1750,1050,1820
465.796,801.723,-302.56,1190,1750,1610
466.162,799.832,-304.695,630,2170,1400
466.711,799.161,-302.255,210,2940,1120
465.735,799.222,-296.155,70,3640,700
469.212,797.758,-291.824,-210,4060,210
472.567,805.932,-287.005,-560,4480,-350
475.068,815.692,-269.803,-420,4550,-630
476.715,823.195,-264.374,630,3360,-630
480.009,820.877,-268.217,1750,1820,-210
481.107,814.533,-270.352,2660,630,140
621.529,1166.81,-775.798,31640,-20300,22330
628.544,1104.1,-855.464,40530,-12460,27580
639.219,1037.92,-865.041,41370,4760,31780
654.53,983.686,-800.991,36050,24430,35630
684.176,930.982,-694.058,27650,41090,38710
724.07,892.308,-597.129,17850,50400,40250
775.798,862.54,-556.991,8260,52990,41090
824.842,844.362,-541.619,-700,54040,41860
869.494,835.944,-531.554,-8470,54600,43050
909.449,825.94,-527.04,-14700,54670,44730
935.801,805.993,-529.48,-19040,55300,46130
952.942,785.802,-529.968,-22400,57820,47810
970.144,742.004,-519.659,-24850,63630,50540
1000.1,672.342,-432.917,-26810,72660,52990
1030.17,600.24,-295.057,-28140,78890,53480
1049.08,559.004,-182.939,-28770,78540,51660
1062.86,556.625,-74.481,-30030,72870,49630
1074.09,564.494,-7.137,-33180,60270,48790
1070.31,553.758,-78.629,-36890,43890,49280
1052.8,517.158,-143.045,-40390,34300,51030
1016.5,449.692,-140.117,-43260,29540,52220
973.682,390.705,-131.821,-43400,24290,49350
938.119,356.118,-127.856,-41790,18760,42840
907.558,343.918,-133.163,-39340,13090,34160
882.182,338.672,-144.753,-36750,7910,25060
866.932,331.657,-158.966,-35000,3290,16310
828.075,327.631,-188.124,-34370,-140,8330
772.443,337.94,-207.522,-35700,-630,1190
730.78,358.009,-181.658,-39900,1540,-4130
687.714,375.943,-154.94,-47250,4550,-7350
638.914,390.522,-87.596,-56490,7560,-8610
576.694,390.705,-34.282,-64540,7420,-9870
521.55,366.915,17.202,-70630,4550,-12880
456.219,382.653,28.365,-75740,-350,-18410
367.22,422.12,71.736,-77560,-6860,-26390
286.517,488.305,107.604,-71820,-19460,-37310
231.556,568.215,89.243,-63700,-35910,-46830
167.079,638.609,67.405,-58310,-50680,-52220
103.029,724.497,24.583,-57190,-62650,-54390
75.701,817.034,-27.511,-60970,-70420,-52780
25.681,879.864,-54.839,-67130,-73710,-47320
-23.668,914.39,-63.867,-71470,-75110,-42000
-51.24,962.519,-36.295,-73360,-78750,-41020
-63.074,1006.68,-27.389,-69090,-88480,-41440
-40.87,1032.49,-53.009,-60550,-101500,-40530
-2.928,1041.57,-87.901,-48790,-115150,-38990
1.769,1056.95,-158.539,-36750,-128520,-36470
14.274,1070.24,-252.54,-24220,-138250,-31570
50.447,1041.82,-345.26,-11340,-142870,-24990
92.293,982.405,-411.14,1260,-143010,-18550
107.848,924.821,-476.593,14070,-140140,-14140
120.719,871.934,-537.471,25550,-133630,-11970
142.984,829.112,-596.458,33950,-123060,-11620
158.661,806.725,-644.587,37800,-107940,-11550
203.008,769.393,-677.405,36680,-88410,-10990
229.604,758.779,-694.79,30730,-65240,-10990
247.721,755.18,-651.907,21070,-39340,-9730
275.842,741.394,-562.603,10220,-15750,-8610
309.331,744.81,-482.022,-1190,1680,-8680
339.892,774.334,-435.601,-12880,14630,-9030
375.699,822.036,-378.505,-23590,25480,-8330
411.628,863.455,-318.664,-29120,31990,-6930
443.531,890.112,-278.709,-27440,33320,-5460
471.042,894.077,-251.869,-20580,31780,-3920
482.815,888.892,-228.018,-11900,29330,-2520
487.329,878.095,-205.082,-3500,26530,-1330
494.832,854,-181.292,3430,23240,-700
503.128,831.491,-166.408,7770,19670,-490
514.718,804.285,-153.415,7980,16100,-140
519.11,785.985,-154.269,4200,12810,490
511.79,777.567,-155.672,-2170,10010,700
511.607,781.288,-157.014,-8750,7350,-70
518.5,797.148,-175.314,-13370,4340,-1050
521.916,820.572,-191.235,-15610,1750,-1540
524.722,826.855,-203.801,-15330,-840,-1680
525.393,833.992,-212.89,-12880,-3570,-2240
520.879,852.17,-218.502,-9030,-6510,-3220
520.391,859.185,-229.848,-4830,-9660,-4060
524.905,866.566,-240.828,-1400,-12460,-4410
524.295,870.775,-242.414,1680,-15540,-4270
516.243,871.812,-264.801,6580,-20300,-4480
499.895,881.877,-291.336,14840,-25130,-5880
488.061,881.328,-322.385,25270,-29050,-7280
480.436,871.629,-350.018,34650,-30940,-8120
468.114,863.638,-365.512,41020,-30660,-7980
458.293,842.349,-376.675,43750,-29050,-6790
451.034,821.426,-382.104,42560,-26320,-5460
442.86,804.956,-386.191,37870,-22680,-4060
441.823,789.584,-382.287,30660,-18620,-2870
438.529,787.937,-379.969,22470,-14980,-1890
435.784,777.689,-383.324,14210,-11550,-980
438.102,771.223,-381.189,6300,-7980,-560
440.42,772.321,-374.296,-770,-4830,-350
446.886,776.286,-364.902,-6160,-2520,-210
448.716,786.717,-353.922,-8890,-1750,-630
445.788,801.052,-350.689,-8330,-2660,-1400
452.437,809.226,-350.506,-5530,-4200,-2100
457.683,812.52,-350.018,-1820,-6090,-2380
459.635,805.932,-364.231,980,-7630,-2030
453.23,799.1,-375.211,1750,-7840,-1190
441.701,791.719,-376.309,490,-6930,-350
442.372,783.423,-375.699,-1960,-5740,0
444.446,782.569,-373.564,-4060,-4760,-140
443.165,788.181,-372.405,-5180,-4270,-490
444.385,790.499,-373.442,-5180,-4130,-700
447.923,790.011,-375.882,-4410,-4130,-1120
448.045,799.466,-376.004,-3360,-4130,-1750
446.581,805.017,-369.66,-2240,-3990,-1890
451.705,798.551,-367.586,-1190,-4130,-1820
450.424,800.564,-365.573,-630,-4340,-1890
449.936,802.089,-365.817,-910,-4480,-1750
448.838,800.503,-372.405,-1890,-4480,-1540
446.032,804.224,-372.649,-2940,-3920,-1330
